gene,mask
CDR2L,0.1770937442779541
CDS1,-0.3679823875427246
CDT1,0.21866989135742188
CDX1,-0.3657248020172119
CDX2,0.26599931716918945
CDYL2,0.08685493469238281
CEACAM1,0.04435586929321289
CEACAM19,0.008078336715698242
CEACAM5,0.15610551834106445
CEACAM6,-0.04032015800476074
CEBPA,0.12075185775756836
CEBPB,-0.17373967170715332
CEBPD,0.13487625122070312
CEBPG,0.13953399658203125
CECR1,0.09534072875976562
CECR5,-0.2089555263519287
CECR7,0.13204216957092285
CEL,0.04939699172973633
CELF2,0.169419527053833
CELF3,-0.4291958808898926
CELSR1,0.24318647384643555
CELSR2,0.21049857139587402
CELSR3,0.24640417098999023
CEND1,-0.28970813751220703
CENPF,0.1392350196838379
CENPH,0.2797966003417969
CENPM,-0.08724379539489746
CENPV,0.23545479774475098
CENPW,0.11348080635070801
CEP170,0.19211435317993164
CEP55,0.21259832382202148
CEP70,0.16257905960083008
CERCAM,0.19994807243347168
CERK,0.08083271980285645
CERKL,0.2028820514678955
CES1,0.24545598030090332
CES3,0.04018044471740723
CFB,0.16243600845336914
CFD,0.03648543357849121
CFH,-0.022459983825683594
CFI,0.23024702072143555
CFL2,-0.012863636016845703
CFLAR,-0.024947643280029297
CGA,0.19913649559020996
CGB5,0.0812075138092041
CGN,-0.22120428085327148
CGNL1,0.27365994453430176
CGREF1,0.19754505157470703
CHAC1,0.19781112670898438
CHAC2,0.1178739070892334
CHAF1A,0.14120149612426758
CHCHD10,0.20573925971984863
CHCHD7,-0.8561897277832031
CHD3,-0.20480680465698242
CHD7,0.15649032592773438
CHDH,0.003641366958618164
CHFR,-0.03714585304260254
CHGB,-0.08232498168945312
CHI3L1,-0.3216679096221924
CHI3L2,-0.16521787643432617
CHKA,-0.42065930366516113
CHML,-0.3570551872253418
CHMP4C,0.14103937149047852
CHN1,0.18727445602416992
CHN2,-0.04110074043273926
CHPF,0.10394048690795898
CHPF2,-0.22866606712341309
CHPT1,0.20799970626831055
CHRD,0.12290191650390625
CHRDL1,-0.13361644744873047
CHRNA1,-0.15835809707641602
CHRNA3,0.20542049407958984
CHRNA5,0.151991605758667
CHRNB1,0.11667370796203613
CHST10,0.2104496955871582
CHST11,-0.34069132804870605
CHST12,-0.05084657669067383
CHST14,0.031136035919189453
CHST15,0.14052987098693848
CHST2,-0.2260434627532959
CHST3,-0.08576321601867676
CHST6,0.006970643997192383
CHST7,0.09181332588195801
CHSY1,-0.08140778541564941
CHTF18,0.042272090911865234
CIB1,0.03367972373962402
CIB2,0.020017147064208984
CIITA,-0.22443795204162598
CISD3,-0.1855006217956543
CISH,0.1097564697265625
CITED2,-0.17583560943603516
CITED4,-0.11611628532409668
CKAP2L,0.09929132461547852
CKAP4,-0.26893138885498047
CKB,-0.09489250183105469
CKLF,0.10421156883239746
CKMT1A,-0.14701509475708008
CKMT1B,0.20014595985412598
CLCA2,0.21063756942749023
CLCF1,-0.26015615463256836
CLCN2,-0.15424251556396484
CLCN4,0.1094207763671875
CLCN5,0.08240890502929688
CLDN1,-0.12526202201843262
CLDN11,0.167236328125
CLDN12,-0.07125186920166016
CLDN15,0.18057918548583984
CLDN16,0.13361406326293945
CLDN23,0.1133890151977539
CLDN3,0.02331256866455078
CLDN4,0.16689419746398926
CLDN6,-0.23639416694641113
CLDN7,0.12109684944152832
CLDN9,0.039025068283081055
CLEC11A,-0.4734616279602051
CLEC2B,0.21073174476623535
CLEC2D,0.035497188568115234
CLEC3B,0.017951011657714844
CLEC7A,0.16434764862060547
CLGN,-0.07714629173278809
CLIC1,0.0905754566192627
CLIC2,0.002683877944946289
CLIC3,-0.09741950035095215
CLIC4,0.19416260719299316
CLIP1,0.12709355354309082
CLIP2,-0.07732415199279785
CLIP3,0.20333242416381836
CLIP4,0.15448760986328125
CLMN,0.01027226448059082
CLSPN,0.04823637008666992
CLSTN2,-0.1811356544494629
CLSTN3,-0.11246895790100098
CLTB,0.008631467819213867
CLTCL1,0.17857980728149414
CLU,0.18886685371398926
CMBL,0.06277894973754883
CMIP,0.10669374465942383
CMPK2,0.10647320747375488
CMTM3,0.06961512565612793
CMTM4,0.08102655410766602
CMTM6,0.11605477333068848
CMTM7,0.00393986701965332
CMTM8,0.1710648536682129
CNDP2,0.16041207313537598
CNFN,0.06678533554077148
CNIH2,0.07649970054626465
CNIH3,0.24113893508911133
CNKSR1,0.2265164852142334
CNN1,-0.12943625450134277
CNN2,0.06522560119628906
CNN3,0.1158287525177002
CNNM1,0.15413546562194824
CNNM4,0.12670111656188965
CNPY4,0.10077810287475586
CNR1,0.16083145141601562
CNRIP1,0.2646200656890869
CNTFR,0.03043079376220703
CNTN1,0.1897742748260498
CNTNAP1,-0.1649768352508545
CNTNAP2,0.1592097282409668
CNTNAP3,-0.5852804183959961
COBL,0.2915349006652832
COBLL1,0.21546363830566406
COCH,0.18879246711730957
COL11A1,0.06507277488708496
COL12A1,0.19153523445129395
COL13A1,0.19965553283691406
COL14A1,0.16083979606628418
COL15A1,0.20183634757995605
COL16A1,0.034967899322509766
COL17A1,-0.17349815368652344
COL18A1,0.11654829978942871
COL1A1,-0.0696110725402832
COL1A2,-0.07430005073547363
COL27A1,-0.026225805282592773
COL2A1,-0.253603458404541
COL3A1,-0.14023566246032715
COL4A1,0.020648479461669922
COL4A2,0.011911630630493164
COL4A4,0.03235983848571777
COL4A5,0.12099432945251465
COL4A6,-0.164886474609375
COL5A1,-0.0160830020904541
COL5A2,-0.14938950538635254
COL5A3,-0.3259620666503906
COL6A1,-0.18990111351013184
COL6A2,0.09556126594543457
COL6A3,0.0478973388671875
COL7A1,0.2301948070526123
COL8A1,-0.5349745750427246
COL9A2,0.07701444625854492
COL9A3,-0.030621767044067383
COLEC10,-0.33716440200805664
COLEC12,0.18793916702270508
COMMD3,0.08785676956176758
COMP,-0.5878126621246338
COMT,0.24337506294250488
COMTD1,0.06065082550048828
COPZ2,0.06940984725952148
CORO1A,-0.008183002471923828
CORO1B,-0.06034207344055176
CORO1C,0.06669473648071289
CORO2A,-0.15113592147827148
CORO2B,-0.2704434394836426
CORO6,-0.23671698570251465
COTL1,0.13544201850891113
CP,-0.27331042289733887
CPA4,0.08150744438171387
CPD,-0.05668163299560547
CPE,0.2165064811706543
CPEB2,0.1727449893951416
CPEB4,-0.08488941192626953
CPLX1,0.21500658988952637
CPM,-0.06201171875
CPNE1,0.044919729232788086
CPNE2,-0.056694746017456055
CPNE3,0.045008182525634766
CPNE5,-0.07781457901000977
CPNE7,-0.18260574340820312
CPNE8,-0.16664505004882812
CPOX,-0.15424776077270508
CPPED1,0.008560895919799805
CPS1,0.030445098876953125
CPT1A,0.18700528144836426
CPT1C,-0.4192347526550293
CPVL,-0.22989320755004883
CPXM1,-0.1455979347229004
CR2,0.12225604057312012
CRABP2,0.20610332489013672
CRAT,-0.29723525047302246
CRB3,-0.08394455909729004
CREB3L1,0.03357338905334473
CREB3L2,-0.03147578239440918
CREB3L3,-0.0021402835845947266
CREB3L4,-0.22890710830688477
CREB5,0.1064305305480957
CREG1,0.19420361518859863
CRELD2,-0.2866950035095215
CRH,0.02556157112121582
CRIM1,-0.03493952751159668
CRIP2,0.010733604431152344
CRISP3,-0.24007654190063477
CRISPLD1,0.22356510162353516
CRISPLD2,0.002624034881591797
CRLF1,0.21993374824523926
CRMP1,-0.26859235763549805
CROT,0.03984379768371582
CRTAP,0.18297648429870605
CRY1,0.14660096168518066
CRYAB,0.2647268772125244
CRYBG3,0.16201400756835938
CRYL1,-0.013692617416381836
CRYM,0.202833890914917
CRYZ,0.1707324981689453
CSF1,0.11001348495483398
CSF1R,0.2351207733154297
CSF2,0.07253313064575195
CSF2RA,-0.02643299102783203
CSF2RB,0.18806719779968262
CSF3,0.04086923599243164
CSF3R,0.2755887508392334
CSGALNACT1,-0.031114578247070312
CSGALNACT2,0.12038254737854004
CSK,-0.010884284973144531
CSPG4,0.06623697280883789
CSRNP1,0.17303991317749023
CSRP1,0.06689906120300293
CSRP2,0.060576677322387695
CST1,-0.2003617286682129
CST2,0.049694061279296875
CST3,-0.11713218688964844
CST6,0.10826611518859863
CST7,-0.03629446029663086
CSTA,-0.04816627502441406
CSTB,0.18281173706054688
CTAG1B,-0.04321599006652832
CTBP2,-0.4612395763397217
CTDSPL,0.013102293014526367
CTF1,0.20403027534484863
CTGF,-0.08960676193237305
CTH,0.1887803077697754
CTHRC1,0.1627788543701172
CTNNA1,0.1499488353729248
CTNNAL1,-0.025509357452392578
CTNNBIP1,0.12979626655578613
CTNND1,0.13931989669799805
CTPS2,0.13823270797729492
CTSA,-0.19449210166931152
CTSB,0.1832287311553955
CTSC,0.02254962921142578
CTSD,0.004603147506713867
CTSE,0.18720197677612305
CTSF,-0.02127218246459961
CTSH,-0.0650486946105957
CTSK,-0.1724073886871338
CTSO,0.058660030364990234
CTSS,0.09832525253295898
CTSW,0.24571561813354492
CTSZ,0.19653701782226562
CTTN,0.17613840103149414
CTTNBP2NL,-0.10115718841552734
CTXN1,0.004608154296875
CUEDC1,-0.015484809875488281
CX3CL1,0.1705327033996582
CXADR,0.13587164878845215
CXCL1,0.2784101963043213
CXCL10,-0.011077880859375
CXCL12,0.19456171989440918
CXCL14,-0.08197212219238281
CXCL16,0.16334819793701172
CXCL17,-0.27618956565856934
CXCL2,-0.07299637794494629
CXCL3,-0.05775642395019531
CXCL5,0.19231390953063965
CXCL6,0.07674860954284668
CXCR4,0.0475153923034668
CXXC1,0.038153648376464844
CXXC4,0.11846613883972168
CXXC5,-0.03174018859863281
CXorf21,0.14578866958618164
CXorf57,-0.12315630912780762
CYB561,0.18837594985961914
CYB5A,0.12335419654846191
CYB5B,0.028519630432128906
CYB5R2,-0.06026434898376465
CYB5R3,0.18001437187194824
CYBA,0.07658529281616211
CYBB,-0.12522292137145996
CYBRD1,-0.12733244895935059
CYFIP1,0.05205345153808594
CYFIP2,-0.003874540328979492
CYGB,0.13521075248718262
CYP1A1,0.12651610374450684
CYP1B1,0.1257777214050293
CYP24A1,-0.1754462718963623
CYP26B1,0.21565985679626465
CYP27A1,0.09585189819335938
CYP27B1,-0.052689552307128906
CYP2J2,-0.04217267036437988
CYP2R1,-0.08886432647705078
CYP2S1,0.2101588249206543
CYP2U1,0.1269245147705078
CYP3A5,-0.5361380577087402
CYP4F11,0.17443513870239258
CYP4F3,0.278153657913208
CYP4V2,-0.05163455009460449
CYP51A1,-0.1530284881591797
CYR61,0.02979898452758789
CYTH1,0.20964312553405762
CYTH3,0.04509329795837402
CYTH4,-0.1486978530883789
CYTIP,-0.03494834899902344
DAAM1,0.09070253372192383
DAAM2,0.034638404846191406
DAB2,0.07672882080078125
DAB2IP,0.023019075393676758
DACH1,-0.43814563751220703
DACT1,0.09791684150695801
DAG1,0.03812122344970703
DAGLA,-0.01139688491821289
DAP,0.08296394348144531
DAPK1,-0.04540538787841797
DAPP1,-0.3569808006286621
DBH,0.16622281074523926
DBI,0.011091947555541992
DBN1,0.01919078826904297
DBNDD1,-0.14002251625061035
DBP,0.15864849090576172
DCBLD1,0.18600916862487793
DCBLD2,0.04175424575805664
DCDC2,0.1472766399383545
DCHS1,0.08716034889221191
DCK,-0.023536205291748047
DCLK1,-0.05405902862548828
DCLK2,-0.12444877624511719
DCN,-0.05945920944213867
DCT,0.2506117820739746
DCXR,-0.0852665901184082
DDAH1,-0.19951105117797852
DDAH2,-0.0014863014221191406
DDB2,0.06594395637512207
DDIT3,-0.12120866775512695
DDIT4,0.1060793399810791
DDIT4L,0.09952807426452637
DDN,0.09813332557678223
DDR1,0.233262300491333
DDR2,-0.140000581741333
DDT,-0.30460214614868164
DDTL,0.19570350646972656
DDX1,-0.22863221168518066
DDX11,-0.1281428337097168
DDX26B,0.14171195030212402
DDX3Y,0.2729833126068115
DDX43,-0.10111021995544434
DDX58,-0.17879199981689453
DDX60,-0.1283588409423828
DDX60L,-0.01081991195678711
DECR1,0.18373799324035645
DECR2,0.025081872940063477
DEF6,0.006483793258666992
DEFB1,0.09941363334655762
DEGS1,0.011203289031982422
DEGS2,-0.05431246757507324
DEK,0.1880781650543213
DENND1C,0.20416927337646484
DENND2A,0.0020661354064941406
DENND2D,-0.20702862739562988
DENND3,0.1596813201904297
DENND5A,0.0286562442779541
DENND5B,-0.3359532356262207
DEPDC1,-0.21190285682678223
DEPDC1B,0.30805373191833496
DEPDC7,0.2519655227661133
DERL3,0.02130913734436035
DES,0.07795524597167969
DFNA5,-0.08650755882263184
DFNB31,0.06809687614440918
DGAT1,-0.08967828750610352
DGAT2,-0.01743602752685547
DGCR6,0.07980203628540039
DGKA,-0.15795040130615234
DGKD,0.201491117477417
DGKE,0.04818105697631836
DHCR24,0.2140038013458252
DHCR7,0.05257272720336914
DHFR,-0.5134553909301758
DHRS13,0.11279106140136719
DHRS2,0.19983339309692383
DHRS3,0.25351905822753906
DHRS7,0.08909797668457031
DHRS9,0.1851177215576172
DHTKD1,0.0050585269927978516
DHX32,0.010317802429199219
DHX58,0.07443070411682129
DIO2,0.27333998680114746
DIO3,-0.04741549491882324
DIP2C,-0.40874671936035156
DIRAS1,0.03306770324707031
DIRAS3,0.20185279846191406
DIRC2,0.03729844093322754
DISP2,0.1279904842376709
DIXDC1,0.1980910301208496
DKK1,0.2753443717956543
DKK2,0.06748771667480469
DKK3,0.22639107704162598
DLC1,-0.013947248458862305
DLG3,0.08751678466796875
DLG4,-0.2787296772003174
DLG5,0.1826159954071045
DLGAP5,-0.3353548049926758
DLK1,-0.08167028427124023
DLK2,0.13291311264038086
DLL1,0.04092597961425781
DLL3,0.19667673110961914
DLX1,-0.2633547782897949
DLX2,0.2746906280517578
DLX3,0.05108952522277832
DLX4,0.11155009269714355
DLX5,0.03550434112548828
DLX6,-0.013650894165039062
DMBT1,0.2180020809173584
DMBX1,-0.2637295722961426
DMD,-0.02459239959716797
DMKN,0.16271615028381348
DMPK,0.11638879776000977
DMXL2,-0.09329843521118164
DNAJA4,-0.014126777648925781
DNAJB2,0.25804615020751953
DNAJB4,-0.12236309051513672
DNAJB5,0.07878589630126953
DNAJB9,0.09639167785644531
DNAJC1,0.10124373435974121
DNAJC12,0.0180356502532959
DNAJC15,-0.03793501853942871
DNAJC22,0.15602469444274902
DNAJC6,0.18532586097717285
DNALI1,0.11585593223571777
DNASE2,0.2301640510559082
DNER,-0.09581184387207031
DNM1,0.20464158058166504
DNMBP,-0.015491485595703125
DNMT1,0.1395092010498047
DNMT3A,0.0021009445190429688
DNMT3B,0.06907415390014648
DOC2A,0.18792200088500977
DOCK1,0.03236865997314453
DOCK10,-0.45934438705444336
DOCK11,0.15721869468688965
DOCK2,0.16035771369934082
DOCK3,0.11844015121459961
DOCK4,0.1522202491760254
DOCK5,0.037554264068603516
DOCK6,-0.1253371238708496
DOCK8,0.20170307159423828
DOCK9,0.14734482765197754
DOK1,-0.1809072494506836
DOK2,0.05282783508300781
DOK3,-0.3011190891265869
DOK4,0.10789299011230469
DOK5,0.049266815185546875
DOK7,0.05748248100280762
DOPEY2,0.16846013069152832
DOT1L,-0.09809327125549316
DPCD,0.18798232078552246
DPEP1,-0.18105840682983398
DPF1,-0.08745336532592773
DPM3,0.23213577270507812
DPP4,-0.13731026649475098
DPP7,-0.09071207046508789
DPY19L1,0.16684317588806152
DPY19L2,-0.10340118408203125
DPYD,-0.04881787300109863
DPYSL2,0.21188139915466309
DPYSL3,-0.35970568656921387
DPYSL4,-0.3220539093017578
DPYSL5,0.1458292007446289
DRAM1,-0.5717372894287109
DRAP1,0.0009686946868896484
DSC2,0.130018949508667
DSC3,0.07241296768188477
DSCC1,-0.25740838050842285
DSE,-0.20821666717529297
DSEL,-0.0039255619049072266
DSG2,-0.38916707038879395
DSG3,0.16920995712280273
DSP,-0.1488652229309082
DST,-0.3862431049346924
DSTN,0.1232304573059082
DTD1,0.03047466278076172
DTL,0.10636186599731445
DTNA,0.14405131340026855
DTX1,0.12576007843017578
DTX2,0.16379451751708984
DTX3,0.12544679641723633
DTX3L,0.11062359809875488
DTX4,-0.42944908142089844
DUSP1,0.1405782699584961
DUSP10,0.0370793342590332
DUSP14,0.046871185302734375
DUSP16,-0.04084157943725586
DUSP2,0.10773324966430664
DUSP22,0.16684842109680176
DUSP23,-0.18753433227539062
DUSP26,0.11638617515563965
DUSP3,0.05279874801635742
DUSP4,-0.2554025650024414
DUSP5,0.23430800437927246
DUSP6,0.25706911087036133
DUSP8,0.0835416316986084
DUSP9,0.02828049659729004
DYNC1I1,-0.199599027633667
DYNC2H1,0.20309829711914062
DYNLT1,0.19612741470336914
DYNLT3,0.20300054550170898
DYRK1B,0.08771443367004395
DYRK3,-0.20081090927124023
DYSF,0.13208532333374023
DZIP1,-0.0709085464477539
DZIP1L,0.13218235969543457
E2F1,0.01351618766784668
E2F2,0.04843306541442871
E2F5,-0.1323552131652832
E2F7,0.11675262451171875
E2F8,0.17262530326843262
EAF2,-0.05569720268249512
EBF1,0.09844660758972168
EBF3,-0.010988950729370117
EBF4,0.06089210510253906
EBI3,0.07140231132507324
EBP,-0.24566197395324707
ECE1,0.01882171630859375
ECEL1,0.16868805885314941
ECH1,-0.0036773681640625
ECHDC1,-0.11269187927246094
ECHDC2,0.14462757110595703
ECHDC3,-0.2597532272338867
ECM1,0.1671924591064453
ECT2,0.13322782516479492
EDA2R,-0.1909642219543457
EDARADD,-0.43508481979370117
EDEM1,0.26386499404907227
EDIL3,0.19654107093811035
EDN1,-0.18696093559265137
EDN2,-0.041689157485961914
EDNRA,-0.10794544219970703
EDNRB,0.12537813186645508
EEF1A2,0.14620733261108398
EEF1B2,0.11797118186950684
EEPD1,0.15038275718688965
EFEMP1,-0.04448056221008301
EFEMP2,0.1950092315673828
EFHD1,-0.23912620544433594
EFHD2,0.07701897621154785
EFNA1,-0.32970142364501953
EFNA4,0.09310317039489746
EFNA5,-0.027621746063232422
EFNB1,-0.12976360321044922
EFNB2,0.18372011184692383
EFNB3,0.06625103950500488
EFS,-0.061704158782958984
EGFL7,0.12138986587524414
EGFR,0.03752851486206055
EGLN3,0.07303571701049805
EGR1,-0.13303327560424805
EGR2,0.08589577674865723
EHBP1L1,0.12161111831665039
EHD1,0.1072380542755127
EHD2,0.21596431732177734
EHD3,0.14378905296325684
EHD4,0.06768274307250977
EHF,0.22011804580688477
EHHADH,0.014374494552612305
EID3,0.17637109756469727
EIF3E,-0.35301923751831055
EIF4EBP1,-0.18361186981201172
EIF4EBP3,-0.16075563430786133
EIF5A2,-0.34546780586242676
EIF5AL1,-0.3922278881072998
ELANE,-0.01512908935546875
ELAVL2,0.01942753791809082
ELAVL3,0.0625603199005127
ELF1,0.26001429557800293
ELF3,0.010950088500976562
ELF4,0.1923198699951172
ELFN1,0.26076436042785645
ELFN2,0.18017172813415527
ELK3,-0.08475542068481445
ELL2,0.20053982734680176
ELMO1,0.14944791793823242
ELMO3,0.20014286041259766
ELN,-0.04596090316772461
ELOVL2,-0.15876531600952148
ELOVL4,-0.2324521541595459
ELOVL5,0.03399658203125
ELOVL6,-0.2309894561767578
ELOVL7,0.05419731140136719
EMB,0.16801881790161133
EMID1,0.0732121467590332
EMILIN1,0.10934066772460938
EMILIN2,0.25444912910461426
EML1,0.0938563346862793
EML2,0.11338496208190918
EML4,-0.6050205230712891
EML5,0.05839204788208008
EML6,0.05446434020996094
EMP1,-0.10529398918151855
EMP2,0.18193745613098145
EMP3,0.12329673767089844
ENAH,0.12197160720825195
ENC1,-0.10995697975158691
ENDOD1,-0.11412692070007324
ENDOG,-0.01849055290222168
ENG,-0.21567916870117188
ENGASE,0.01796436309814453
ENHO,0.022830963134765625
ENO2,-0.23037457466125488
ENO3,-0.21527457237243652
ENOSF1,0.0023436546325683594
ENOX1,0.03742480278015137
ENPP1,0.13831329345703125
ENPP2,-0.4134867191314697
ENPP4,0.27225708961486816
ENPP5,0.2583177089691162
ENTPD2,0.1740264892578125
ENTPD6,-0.10695290565490723
ENTPD7,-0.0792989730834961
EPAS1,-0.0686502456665039
EPB41,0.17180991172790527
EPB41L1,-0.13360309600830078
EPB41L2,0.11079835891723633
EPB41L3,0.20811104774475098
EPB41L4A,0.14770054817199707
EPB41L4B,0.21739768981933594
EPB41L5,-0.011379480361938477
EPCAM,-0.4195728302001953
EPDR1,-0.15052080154418945
EPGN,0.19048833847045898
EPHA1,-0.03398871421813965
EPHA2,0.021761655807495117
EPHA3,-0.023302078247070312
EPHA4,0.15134406089782715
EPHA7,0.036583900451660156
EPHB1,-0.007399797439575195
EPHB2,0.12081623077392578
EPHB3,0.002325773239135742
EPHB4,0.06445693969726562
EPHB6,-0.12552332878112793
EPHX1,0.17808055877685547
EPHX2,-0.04609251022338867
EPHX4,0.20060133934020996
EPN2,0.2350142002105713
EPN3,0.19894766807556152
EPOR,0.1037285327911377
EPPK1,-0.010358333587646484
EPS8,-0.2449626922607422
EPS8L1,0.09575295448303223
EPS8L2,-0.03347349166870117
EPS8L3,-0.35132932662963867
EPSTI1,0.07943558692932129
ERAP1,-0.26045870780944824
ERAP2,0.1909778118133545
ERBB2,0.18612122535705566
ERBB3,-0.06343960762023926
EREG,0.10392928123474121
ERGIC1,-0.03489279747009277
ERMP1,-0.1781294345855713
ERN1,0.11877727508544922
ERN2,-0.1699838638305664
ERP27,0.11881613731384277
ERRFI1,0.02760148048400879
ESAM,-0.0769810676574707
ESM1,0.14640045166015625
ESPL1,-0.12905597686767578
ESPN,0.12300252914428711
ESRP1,0.14059233665466309
ESRP2,-0.006915569305419922
ESYT2,0.07682275772094727
ETFB,-0.21880149841308594
ETHE1,0.013426065444946289
ETNK2,-0.037055015563964844
ETS1,0.15534090995788574
ETS2,0.12786650657653809
ETV1,0.19266986846923828
ETV4,-0.0417325496673584
ETV5,0.10926604270935059
ETV6,0.015100717544555664
EVC,-0.2395188808441162
EVI2A,0.03795313835144043
EVL,-0.0025310516357421875
EVPL,0.02677321434020996
EXD2,0.06728029251098633
EXO1,0.16643357276916504
EXOC6B,0.014763116836547852
EXPH5,-0.29843831062316895
EXT1,0.04828763008117676
EXT2,0.013473987579345703
EXTL1,-0.17552566528320312
EXTL2,0.16699528694152832
EXTL3,0.12103152275085449
EYA1,-0.10890340805053711
EYA2,0.08554601669311523
EYA4,-0.09270811080932617
EZH2,0.09934663772583008
EZR,-0.14896440505981445
F12,0.1747574806213379
F2R,-0.1375870704650879
F2RL1,0.16841459274291992
F2RL2,0.2090015411376953
F3,0.0859529972076416
F5,-0.07956767082214355
F8A1,0.05851101875305176
FA2H,0.03360438346862793
FAAH,-0.13106298446655273
FAAH2,0.15079379081726074
FABP3,0.014496564865112305
FABP4,-0.6636350154876709
FABP5,-0.22257065773010254
FABP6,0.04769277572631836
FABP7,0.0007076263427734375
FADS1,-0.024286508560180664
FADS2,0.019762039184570312
FADS3,-0.15484142303466797
FAH,-0.05878114700317383
FAHD2B,-0.05093884468078613
FAIM,0.15597200393676758
FAM101A,0.03244328498840332
FAM101B,0.036589622497558594
FAM102A,-0.14140081405639648
FAM102B,-0.0904538631439209
FAM105A,-0.31891918182373047
FAM107B,-0.06627869606018066
FAM109A,-0.00575566291809082
FAM109B,0.07175135612487793
FAM110A,-0.05394697189331055
FAM110C,-0.05534505844116211
FAM111A,-0.2806875705718994
FAM111B,0.015671730041503906
FAM114A1,0.18475079536437988
FAM117A,-0.04408884048461914
FAM117B,-0.16881799697875977
FAM126A,-0.3488154411315918
FAM127A,0.08164572715759277
FAM127B,-0.06689071655273438
FAM127C,0.028309106826782227
FAM129A,0.20171809196472168
FAM129B,-0.1728811264038086
FAM129C,0.11679220199584961
FAM134B,0.1399524211883545
FAM13A,-0.1055295467376709
FAM155A,-0.32700014114379883
FAM155B,-0.10314655303955078
FAM160A1,-0.09377694129943848
FAM162A,0.2773923873901367
FAM167A,0.13473105430603027
FAM167B,-0.15613460540771484
FAM169A,0.19095301628112793
FAM171A1,-0.023864269256591797
FAM171A2,0.061609506607055664
FAM171B,0.016805648803710938
FAM173A,0.1752772331237793
FAM174A,0.12405514717102051
FAM174B,0.15846014022827148
FAM177A1,-0.31066465377807617
FAM180A,0.21959257125854492
FAM184A,-0.42739319801330566
FAM195A,-0.0962514877319336
FAM195B,-0.02966785430908203
FAM196B,-0.049585819244384766
FAM198B,-0.16182780265808105
FAM20C,0.15524554252624512
FAM25A,-0.06447982788085938
FAM3C,0.16836261749267578
FAM43A,0.14046120643615723
FAM46A,0.21046757698059082
FAM46B,-0.03194570541381836
FAM46C,-0.2622356414794922
FAM49A,0.01085042953491211
FAM50A,0.05762219429016113
FAM50B,-0.2287447452545166
FAM53B,0.23728489875793457
FAM57A,-0.25629591941833496
FAM60A,-0.1486976146697998
FAM63A,-0.04389762878417969
FAM64A,-0.0885610580444336
FAM65A,-0.03896212577819824
FAM65B,-0.48034000396728516
FAM65C,-0.22290611267089844
FAM69A,-0.03598642349243164
FAM69B,0.2949028015136719
FAM72A,-0.17949700355529785
FAM72B,0.18535971641540527
FAM72D,0.09654736518859863
FAM78A,-0.06448912620544434
FAM81A,0.14542102813720703
FAM83A,0.0311129093170166
FAM83B,-0.29975247383117676
FAM83D,-0.0308225154876709
FAM83E,0.23023414611816406
FAM83G,0.18305516242980957
FAM83H,-0.15985989570617676
FAM84A,0.06327366828918457
FAM84B,0.12709879875183105
FAM89A,-0.08319830894470215
FAM92A1,0.06785702705383301
FAM9C,0.034261465072631836
FANCA,0.06339883804321289
FANCI,-0.014015674591064453
FAP,0.21667885780334473
FAR1,0.19241046905517578
FAR2,-0.018129348754882812
FARP1,0.051920175552368164
FAS,-0.3063044548034668
FASN,-0.28150367736816406
FAT1,0.021361112594604492
FAT2,0.14968228340148926
FAT4,0.13228082656860352
FBL,0.13391637802124023
FBLIM1,-0.3731997013092041
FBLN1,0.1202547550201416
FBLN2,-0.06174111366271973
FBLN5,0.17617416381835938
FBN1,-0.3359034061431885
FBN2,-0.12020015716552734
FBP1,-0.2443218231201172
FBXL15,-0.15188241004943848
FBXL16,-0.04587817192077637
FBXL7,-0.05618023872375488
FBXO16,0.138228178024292
FBXO17,0.2517263889312744
FBXO2,0.03773355484008789
FBXO25,-0.16307878494262695
FBXO27,0.05765390396118164
FBXO32,-0.28786158561706543
FBXO41,-0.037273406982421875
FBXO43,0.017792940139770508
FBXO44,-0.0897212028503418
FBXO6,-0.07429671287536621
FCER1G,0.05818891525268555
FCGBP,0.22280287742614746
FCGR2A,-0.06554245948791504
FCGR2B,0.2510981559753418
FCGRT,-0.08140683174133301
FCHO1,0.11827659606933594
FCHO2,0.18466925621032715
FCHSD1,0.15214824676513672
FCHSD2,0.043041229248046875
FCRLA,-0.11692595481872559
FDFT1,-0.2981605529785156
FDXR,-0.10885190963745117
FECH,0.19392013549804688
FEN1,-0.5571999549865723
FERMT1,0.14028620719909668
FERMT2,0.1381537914276123
FERMT3,-0.011712074279785156
FES,-0.18010711669921875
FEZ1,0.19774889945983887
FEZ2,0.1976628303527832
FGB,0.02830195426940918
FGD1,0.07369208335876465
FGD3,0.1495833396911621
FGD4,0.10754632949829102
FGD6,0.1244964599609375
FGF1,0.22161197662353516
FGF11,0.09992384910583496
FGF13,0.15735626220703125
FGF18,0.15694952011108398
FGF19,0.2079627513885498
FGF2,0.05314064025878906
FGF5,0.18428874015808105
FGFBP1,0.1324148178100586
FGFBP2,0.1148829460144043
FGFBP3,0.018160104751586914
FGFR1,0.03567624092102051
FGFR2,0.11997795104980469
FGFR3,-0.008630752563476562
FGFR4,-0.10109186172485352
FGFRL1,-0.05805516242980957
FGG,-0.1762683391571045
FGL1,0.2801804542541504
FGL2,0.06820011138916016
FGR,0.08332109451293945
FHDC1,0.2013072967529297
FHL1,-0.018491506576538086
FHL2,0.03852272033691406
FHL3,0.14874601364135742
FHOD1,0.14323806762695312
