gene,delta
CD63,2.4664098262405787e-05
CD68,-0.0001737331211471016
CD69,-0.0004761764034731941
CD7,0.0003429584371827943
CD70,0.0005272607884648783
CD72,-0.0011463870427714795
CD74,9.151793351069859e-05
CD79A,-0.0011446729447759374
CD81,-0.00011383746410309481
CD82,-0.001040987642045299
CD83,0.0003217542366643622
CD86,0.00015863069049582013
CD9,0.001228596374232005
CD93,-0.0009270138379194881
CD96,-0.0002886423883399214
CD99,0.001420978398119277
CD99L2,0.0008286191834585566
CDA,-0.0009428921024586812
CDC14B,0.0005914552974037868
CDC20,-0.0003082356723314028
CDC25A,-0.00012432344575608045
CDC25B,-4.637483390135255e-05
CDC42BPA,0.000822193446687769
CDC42BPB,-0.00033745697696752064
CDC42BPG,6.3511267319738e-05
CDC42EP1,0.0006264282086407835
CDC42EP2,-0.0012503097649744221
CDC42EP3,-0.001241754281719687
CDC42EP4,-0.00044198282184770843
CDC42EP5,0.00010946967069436209
CDC45,0.000701981897385795
CDC6,0.0014014010672407373
CDC7,0.0004375457120634474
CDCA4,-0.00014850607400151983
CDCA5,0.0005941556512247814
CDCA7,0.000990540562058384
CDCA7L,0.00047115312825796174
CDCA8,0.0014665052704545545
CDCP1,0.001328870357330203
CDH1,-0.00028145313883265466
CDH10,-6.844326407529078e-05
CDH11,0.0008099761532608385
CDH13,-0.0005779210521476008
CDH2,-6.207567131433223e-06
CDH24,-0.001190643682553283
CDH3,0.00038296854021813154
CDH4,-0.001108621077092753
CDH6,-1.2111577515572236e-05
CDHR1,0.0012944548667027655
CDK1,0.00042833374448603134
CDK14,-0.0011364372450458626
CDK18,0.00044171678997873
CDK2,0.0006711891182629159
CDK20,0.0002631922723600466
CDK2AP1,2.8549458352955526e-09
CDK2AP2,-0.0004371790348689508
CDK4,0.0012390942918730774
CDK5R1,-0.0005089981086374706
CDK5R2,-0.000685880103330816
CDK6,0.0008823090122451749
CDKAL1,-0.0007112378556543009
CDKN1A,6.033094024360253e-10
CDKN1B,0.0005215403682230502
CDKN1C,-0.0005050875010578215
CDKN2A,-0.0005555015584455258
CDKN2B,-0.0007901403529597673
CDKN2C,0.0009529405742879637
CDKN2D,-0.0006888207639667021
CDKN3,-0.0004846238997675556
CDO1,-0.0003127123636048612
CDON,-0.0007900107608502793
CDR2L,-0.0001678859513761788
CDS1,-0.00026563645403665515
CDT1,0.000665539700773099
CDX1,-0.0008254350391487808
CDX2,-0.0002650426510784065
CDYL2,-0.0005580574391698123
CEACAM1,-5.882197918294363e-05
CEACAM19,-0.0009476580187062211
CEACAM5,0.000521705332258704
CEACAM6,-0.00011769994659693861
CEBPA,-7.959569336968286e-09
CEBPB,0.00018284896724296562
CEBPD,-0.00017430582455302268
CEBPG,-0.00047313324624553843
CECR1,0.0004165489151072288
CECR5,0.0007235475959713744
CECR7,9.295005876097662e-10
CEL,0.000425660183926424
CELF2,-0.0002627325829035465
CELF3,9.021271694509281e-05
CELSR1,0.0007112758315649392
CELSR2,-0.0010455461909112396
CELSR3,-0.001004812108572839
CEND1,0.0003148090740945353
CENPF,-0.0007686794904155914
CENPH,-0.0006030475885747677
CENPM,-0.00014256660865830106
CENPV,-9.521973974857545e-07
CENPW,-5.207459907730083e-09
CEP170,-0.00019735065284076647
CEP55,-0.000894850370173228
CEP70,0.0002821680684362837
CERCAM,-0.000532067294866656
CERK,-0.0009224123742377355
CERKL,-0.0006961382055491461
CES1,2.8542801455699873e-10
CES3,0.0002617586053904608
CFB,3.0962610253482126e-10
CFD,0.000991210630158279
CFH,-4.0868902839164e-05
CFI,-0.00018213029537272885
CFL2,-0.0015002914857893401
CFLAR,0.0011686010608243924
CGA,-0.0014297176001714096
CGB5,3.6913581080710856e-09
CGN,-0.0006656096246534515
CGNL1,-4.103718749026708e-05
CGREF1,-0.0011685579877624974
CHAC1,0.0004995500499567207
CHAC2,0.00044733207853675516
CHAF1A,0.0006282216912280036
CHCHD10,0.0013982389566820075
CHCHD7,-5.629696729225753e-05
CHD3,-0.00014976737039207322
CHD7,0.00016746197263661777
CHDH,0.00021836449239276412
CHFR,-6.706970756553687e-09
CHGB,0.00026667607554720085
CHI3L1,-0.001689719602979478
CHI3L2,0.0009013745156436492
CHKA,0.0010184918208241411
CHML,2.908753571340128e-09
CHMP4C,-0.00020047201475359433
CHN1,-0.0012646798822626426
CHN2,-0.00045864111716320544
CHPF,0.0005290013190242249
CHPF2,-0.0007549990355694147
CHPT1,0.0005053831198497116
CHRD,1.4687918992173365e-08
CHRDL1,-0.0007808507676585474
CHRNA1,-0.0006971087974394496
CHRNA3,-0.0007089234307413594
CHRNA5,-5.138688455530449e-05
CHRNB1,-0.0005166433674431703
CHST10,-0.0010902545515073525
CHST11,-0.0011730552940590888
CHST12,0.0002633674861964863
CHST14,0.0003172025697129044
CHST15,0.00043994375537736996
CHST2,0.0006702266295850468
CHST3,-0.0005664491795392967
CHST6,6.138650026621395e-05
CHST7,0.0011079184407589704
CHSY1,0.00015514517491943547
CHTF18,-0.0004101461086115643
CIB1,-0.0005843061605718125
CIB2,0.00029282949180731155
CIITA,-0.0004544386686355928
CISD3,-0.0010758243621432628
CISH,-0.0015934826593065887
CITED2,0.000298991108746649
CITED4,-0.0007161070846206652
CKAP2L,0.0012796074666672208
CKAP4,0.0007143133695779458
CKB,0.00033019224456865004
CKLF,-4.973588763057535e-09
CKMT1A,3.5496153794056795e-09
CKMT1B,-1.0991526577797117e-09
CLCA2,-1.206013551358076e-06
CLCF1,3.2476847877660475e-09
CLCN2,-0.00017795485590466065
CLCN4,-0.0007197311764496339
CLCN5,0.00022745243631427936
CLDN1,0.0006783539566367347
CLDN11,0.0006352248423820983
CLDN12,0.0003186464539185474
CLDN15,0.0003762994627254379
CLDN16,0.0011205571105437073
CLDN23,2.610110350076411e-09
CLDN3,0.0012877779877856765
CLDN4,0.0002224894699797142
CLDN6,0.0005730000555019821
CLDN7,1.3405616616779525e-09
CLDN9,-0.0006840515008728065
CLEC11A,2.4891344001298776e-05
CLEC2B,0.00042344965189711203
CLEC2D,-0.000494826499200629
CLEC3B,-4.7022680194075406e-09
CLEC7A,-1.196179750351245e-05
CLGN,0.0005816157752424056
CLIC1,-0.0015294943826761331
CLIC2,-0.0005600370301356294
CLIC3,-0.00045452731465256413
CLIC4,-0.0007293993332591064
CLIP1,0.0006753364081456548
CLIP2,0.0011319608357590605
CLIP3,-0.0005590857467635546
CLIP4,0.0008710098533665223
CLMN,0.0001446122721089349
CLSPN,-0.0009308171168782575
CLSTN2,-0.000933188758339587
CLSTN3,-0.0010655049004565376
CLTB,-0.0010841239790380097
CLTCL1,0.0002188621265720725
CLU,6.959861753585983e-07
CMBL,-0.0014994467482765117
CMIP,-2.026877857674858e-05
CMPK2,-0.0009564171934652865
CMTM3,-0.00017564031098016297
CMTM4,0.00023589512334332152
CMTM6,-0.00042235159091419394
CMTM7,0.0004128806405466756
CMTM8,-0.00046682679201770494
CNDP2,-0.0004797044951549978
CNFN,0.0015422727749159204
CNIH2,-0.0011654276036945355
CNIH3,-0.00013148041851596126
CNKSR1,0.0006279965706802448
CNN1,-0.0004877344609394152
CNN2,-0.0013948684975876313
CNN3,0.0012679091934724163
CNNM1,0.0002494464534332774
CNNM4,-0.000284074562161285
CNPY4,0.000465308289220534
CNR1,-0.00016942018391963298
CNRIP1,-0.0005772461848337906
CNTFR,-0.0002833330932975331
CNTN1,0.001394470408310311
CNTNAP1,-0.0007477256581611691
CNTNAP2,-0.00026411325656017226
CNTNAP3,-6.980962918845535e-09
COBL,0.00027637227809385045
COBLL1,-0.0011970844633885092
COCH,0.0005773921744355315
COL11A1,-0.0012496861782689273
COL12A1,-0.0008308689472806829
COL13A1,-0.001177702603716524
COL14A1,0.0009923297247799168
COL15A1,-0.0008543980826294373
COL16A1,-0.000898428559165998
COL17A1,0.0019739309133530725
COL18A1,0.0016013068638061068
COL1A1,-0.00013185512771618502
COL1A2,-0.00010266259383107101
COL27A1,0.0009026620889129866
COL2A1,-0.0001955618669856607
COL3A1,-0.001264752704161598
COL4A1,-3.0898170809812164e-05
COL4A2,0.0007750661994034846
COL4A4,-0.0012496673525088653
COL4A5,0.00011000846101383299
COL4A6,0.0005946752566032831
COL5A1,-0.0007353741762247124
COL5A2,0.0011228605934829883
COL5A3,0.0005852912717337899
COL6A1,-0.00039837598580749756
COL6A2,-0.0008217519252891048
COL6A3,0.00011856574439073064
COL7A1,-0.0015937673532397945
COL8A1,0.00044327976841507244
COL9A2,-0.00042273441162299363
COL9A3,-0.00019239118015468293
COLEC10,0.000649982162491014
COLEC12,0.0003137506476976748
COMMD3,2.7380773204299658e-09
COMP,0.0002961071052703934
COMT,-0.000740317980928884
COMTD1,0.00038430381456178164
COPZ2,-0.0009282576163603951
CORO1A,-0.0013134648188922737
CORO1B,-0.0005543455292262855
CORO1C,-0.0011293458976696646
CORO2A,-0.0008486461380007304
CORO2B,-0.0003989228548612056
CORO6,-0.0004192122064725634
COTL1,0.00027230149865131725
CP,0.0012657941570367592
CPA4,7.888710467196525e-05
CPD,0.00023854309735615864
CPE,0.00041797119214481704
CPEB2,-0.001134155128300618
CPEB4,0.00042971914474054795
CPLX1,-0.0003053915013184749
CPM,-0.0005265070036851727
CPNE1,0.0004962137877014827
CPNE2,0.0003790279710842448
CPNE3,-0.0007206956675430698
CPNE5,-0.0010098897810932872
CPNE7,0.0011877040835562847
CPNE8,0.00042816057385219874
CPOX,0.0005922949608515582
CPPED1,9.791804645886693e-05
CPS1,0.0011495026233815375
CPT1A,9.452341299498457e-05
CPT1C,-0.0013959058095192045
CPVL,-0.0007164097573397754
CPXM1,-0.0017852562601801125
CR2,0.0019739006483756594
CRABP2,-0.0002754258395947229
CRAT,0.0012697323273799244
CRB3,0.0004821278908702098
CREB3L1,0.0006108629936146803
CREB3L2,0.0007915088608393406
CREB3L3,0.0005208357520214424
CREB3L4,-0.0012242426400278505
CREB5,0.0009040350384061924
CREG1,-0.0012881019814815486
CRELD2,-0.0003210363465038224
CRH,-0.00037083346548760776
CRIM1,0.0008168237346755092
CRIP2,0.000727050662912343
CRISP3,0.0004112689874902209
CRISPLD1,-0.0008604659726736408
CRISPLD2,0.00024537937553426037
CRLF1,0.0009750234550389703
CRMP1,0.00014963558439351488
CROT,0.000598370752074362
CRTAP,0.00037242815141536045
CRY1,0.0015064780416690349
CRYAB,-0.0013478119398232513
CRYBG3,-0.0004434341814945064
CRYL1,0.0007692824743381621
CRYM,0.001402728136486231
CRYZ,-0.0003366817566368141
CSF1,0.0004017539156443428
CSF1R,-0.0007445189228220128
CSF2,-0.001608456152945359
CSF2RA,0.0006325961581877815
CSF2RB,-0.0013159514776839298
CSF3,-0.0001685682249089604
CSF3R,0.00024090639617824205
CSGALNACT1,-0.001006691310019625
CSGALNACT2,-0.0001209729353354172
CSK,0.0005390845684489776
CSPG4,-0.001241534601629568
CSRNP1,0.001174651244453928
CSRP1,-0.000141869978582565
CSRP2,-0.00041639054881437154
CST1,0.0007559591520422959
CST2,3.831827686195943e-05
CST3,-0.0005385329001152961
CST6,-0.0017786106976447336
CST7,-0.0008988491083222749
CSTA,-0.0002506961543716768
CSTB,0.0016018161211209803
CTAG1B,-1.0598458777266728e-09
CTBP2,0.0003532866225944842
CTDSPL,-0.000521959893293622
CTF1,0.0009717674450016034
CTGF,-0.00124306908181393
CTH,0.00034190040235737573
CTHRC1,-0.00020964361322306502
CTNNA1,6.8219057872132e-05
CTNNAL1,0.0008492795362137207
CTNNBIP1,0.0007824272353272876
CTNND1,0.00029714208785114327
CTPS2,-0.0005786385114083803
CTSA,-0.001004287850363328
CTSB,0.00016745548065821847
CTSC,0.00013752562874580487
CTSD,3.3097070639698245e-09
CTSE,0.000466061820669772
CTSF,-0.0009431309556485745
CTSH,-0.001883873895408228
CTSK,-0.0005072749878446414
CTSO,0.001645410674581127
CTSS,-0.0009479972752181043
CTSW,-0.0001725039819767682
CTSZ,0.00035092287882920736
CTTN,-0.0010871929001632363
CTTNBP2NL,-0.0004391287792694376
CTXN1,-0.0011035802415235718
CUEDC1,0.00033189724314242053
CX3CL1,0.0007098034849558621
CXADR,-0.0003319414192767267
CXCL1,0.001510663838224624
CXCL10,-0.00042052786674739995
CXCL12,-0.00033760953103700864
CXCL14,0.001715474123380356
CXCL16,0.0004381833994444584
CXCL17,-0.00023067004884258502
CXCL2,0.0008112075369941518
CXCL3,0.0010241343188116536
CXCL5,0.0007186195934810735
CXCL6,-0.0007654847566150869
CXCR4,-0.0005380329344799595
CXXC1,0.00016134637185127865
CXXC4,0.0003165596335038545
CXXC5,-0.0022844808192999944
CXorf21,-0.0012861701175213014
CXorf57,0.0010092104096363075
CYB561,0.00010084402296728356
CYB5A,-0.0007180914018884987
CYB5B,-0.0009972819189850712
CYB5R2,0.0011244741363651833
CYB5R3,-0.0002569461412145202
CYBA,0.00021273970721968904
CYBB,5.157205995587333e-09
CYBRD1,0.0006350319781412983
CYFIP1,-0.0002667068868869027
CYFIP2,0.0002708200752238321
CYGB,-0.0013543847259969155
CYP1A1,-7.725108883172016e-05
CYP1B1,0.0006665425243438383
CYP24A1,0.0005902729593710854
CYP26B1,0.000834092399745856
CYP27A1,-0.00013747667479080405
CYP27B1,-0.0005059003219302083
CYP2J2,0.0008362502222735158
CYP2R1,-0.0002808165062105905
CYP2S1,0.002399421401155233
CYP2U1,0.001556374343486433
CYP3A5,0.0012771880328741325
CYP4F11,0.0011989207749275588
CYP4F3,0.0006445900518332603
CYP4V2,-2.577505431311522e-09
CYP51A1,-1.2063480214763445e-09
CYR61,-0.0008357100836515752
CYTH1,0.00044349370382879005
CYTH3,-0.0002699918786562838
CYTH4,-0.00040437733702169965
CYTIP,-0.0012684867771955988
DAAM1,-0.0004973144448909839
DAAM2,-0.0006844992594948751
DAB2,5.9989876399768605e-09
DAB2IP,0.0007381371468847542
DACH1,0.0006413900646609072
DACT1,-0.001407275190399182
DAG1,-0.00031563307213566816
DAGLA,-0.0002879269415743124
DAP,0.0003986730376206449
DAPK1,0.0005172067057352958
DAPP1,-0.00012289840217827308
DBH,-0.0007207832159260574
DBI,0.00039390156671947896
DBN1,0.00028363851528512285
DBNDD1,-0.000349087810569082
DBP,-0.0007902787090146024
DCBLD1,-0.00016836699005373656
DCBLD2,-0.0005530688240766857
DCDC2,0.0013417508459113714
DCHS1,5.4244382770129995e-05
DCK,0.00011378678126949815
DCLK1,0.0002334483448058755
DCLK2,-0.00013280319568986787
DCN,-0.0005767925399132734
DCT,0.0005065911355404129
DCXR,0.0004629782032580243
DDAH1,0.00039093283111957255
DDAH2,-8.075812066121735e-05
DDB2,-0.00038717952710976
DDIT3,-0.00010444049329427774
DDIT4,0.0007202366314369435
DDIT4L,-0.0008231674118630572
DDN,-0.0015909328882066642
DDR1,0.000299957399920725
DDR2,-0.0011371325652484998
DDT,0.0007488566336998348
DDTL,0.0005143677761946241
DDX1,0.0002751830187873727
DDX11,-1.0054714733920278e-05
DDX26B,0.0008056580661938151
DDX3Y,-0.00045291285511694923
DDX43,0.0008727987733914144
DDX58,-0.002418879705175958
DDX60,-0.0007524618939879213
DDX60L,-0.0012211489820113108
DECR1,-0.0006011723110849188
DECR2,0.0014826558956057
DEF6,0.00040880550292066165
DEFB1,0.00038114926187660103
DEGS1,-0.0017661667791080138
DEGS2,0.0003272229766688728
DEK,0.00016550759740008303
DENND1C,-0.0001695674777100198
DENND2A,-0.0005456556051848249
DENND2D,0.0004865606672826983
DENND3,-0.0007765347931552036
DENND5A,0.0007102522593174232
DENND5B,-0.0007118416509065417
DEPDC1,0.00018332702348611285
DEPDC1B,-0.00032056322856932606
DEPDC7,0.0001923582867161544
DERL3,-0.0010646643895468877
DES,-0.00017304948303964451
DFNA5,-0.0005148239708167024
DFNB31,-0.0004889288093613553
DGAT1,3.9077412606114414e-05
DGAT2,-0.0007019632758548111
DGCR6,6.977097011251487e-09
DGKA,0.000833001153246582
DGKD,-0.0006329033467631362
DGKE,0.0003349209850618262
DHCR24,-0.0006910196495280019
DHCR7,0.0009864572392589421
DHFR,-2.4282493793492677e-09
DHRS13,-0.0003427937560854799
DHRS2,-0.0007721176880322034
DHRS3,0.0009718739756104933
DHRS7,-0.00014662852367597345
DHRS9,-0.00022829519298550593
DHTKD1,-6.937356997793742e-05
DHX32,-0.00025814456773809447
DHX58,0.0005106078786435431
DIO2,-0.001505776351024224
DIO3,0.0009348188930173862
DIP2C,0.0003246736230111402
DIRAS1,-1.1053019563833644e-05
DIRAS3,-0.0005213373806013388
DIRC2,-9.127394612140627e-05
DISP2,-0.0017101331584704615
DIXDC1,-0.0015431501728175867
DKK1,-0.0010917268966658122
DKK2,-0.0003100059851340875
DKK3,-0.0009797597811490588
DLC1,-0.0004825207684333588
DLG3,3.0876434186533075e-05
DLG4,-0.00015482316425130538
DLG5,0.0004308681268372361
DLGAP5,0.0006898604215636039
DLK1,-9.27479855306057e-06
DLK2,-0.00028791440047903905
DLL1,8.587379129221251e-05
DLL3,-0.0005015044994129969
DLX1,-0.0007469096921278728
DLX2,-0.0014026270297970989
DLX3,-0.0006999941106121677
DLX4,0.0012614201769028943
DLX5,-7.330362516966282e-05
DLX6,-0.0001028337571319371
DMBT1,-0.00044500321182039393
DMBX1,0.0011558971399393547
DMD,-0.00011780119270099476
DMKN,-0.000842181897939942
DMPK,-0.0008886565386975187
DMXL2,-0.0003314827620309879
DNAJA4,0.00017188243463095443
DNAJB2,0.00019377677321019693
DNAJB4,1.0438169328885749e-08
DNAJB5,-0.0005249670807677687
DNAJB9,0.0005002863278039671
DNAJC1,-0.00012335373035232688
DNAJC12,4.900074018499012e-05
DNAJC15,0.0009866141827921115
DNAJC22,-0.00020289712398657844
DNAJC6,0.0009093255281570345
DNALI1,-0.0008718633301075807
DNASE2,0.0008601688583944611
DNER,-0.0004241228585709633
DNM1,0.0009809219178154027
DNMBP,0.0011148260666621335
DNMT1,0.0006018796685325345
DNMT3A,0.0007307869294105318
DNMT3B,-0.0010875461199408853
DOC2A,0.0003609615247500697
DOCK1,0.0009839149893388077
DOCK10,-0.00011887274305599771
DOCK11,0.00048588667978177735
DOCK2,0.00011123652108158133
DOCK3,-0.000868760631453358
DOCK4,9.783269345520207e-05
DOCK5,0.0002038503313986917
DOCK6,0.0006846627004909456
DOCK8,-0.0009181095397771122
DOCK9,0.00038935810453077924
DOK1,0.0002434543677184431
DOK2,-0.0015180764974699335
DOK3,-0.0011422887690705208
DOK4,-0.0010650872510509224
DOK5,-0.0012928304607989771
DOK7,0.000685291425475687
DOPEY2,-3.633543134873296e-05
DOT1L,-0.0005038548036079282
DPCD,-0.0011268951598607524
DPEP1,3.7959107985763296e-06
DPF1,0.0006946903835967078
DPM3,0.00011589369661446636
DPP4,-0.0004907267356057954
DPP7,0.00041659589306308753
DPY19L1,-0.0008972306084321646
DPY19L2,0.000769078449838978
DPYD,0.00024602754343527877
DPYSL2,7.539321008809274e-05
DPYSL3,0.0009779718476063959
DPYSL4,-7.115568350590795e-05
DPYSL5,-0.0002580018340961887
DRAM1,8.972066056922579e-05
DRAP1,-0.0002720958030858478
DSC2,0.0002877246455262883
DSC3,-0.0003735219097397158
DSCC1,0.00018530318949494529
DSE,-0.0002151611180502
DSEL,-0.0005553486996590085
DSG2,0.0007146989312155627
DSG3,0.0002295082619713229
DSP,5.360944063559359e-06
DST,0.0009661592655191287
DSTN,0.0007055715507340299
DTD1,-0.0009936694246929223
DTL,8.767394730957445e-05
DTNA,-0.0005342028722626901
DTX1,0.00013491929380404777
DTX2,0.0008189515021114202
DTX3,4.520535212648724e-05
DTX3L,0.00011068726141849616
DTX4,-0.0009061389111707507
DUSP1,0.0001485309184300343
DUSP10,0.00013721737332417216
DUSP14,-0.00033092057473949055
DUSP16,0.0007259105839437785
DUSP2,-0.0014658776287623798
DUSP22,0.0002670537625251157
DUSP23,-0.0008319545313011378
DUSP26,-9.338706588335466e-05
DUSP3,0.0003551432614306016
DUSP4,0.0007295361424694002
DUSP5,-0.0008061941427263131
DUSP6,0.00048446369635268827
DUSP8,-0.0005249505190846326
DUSP9,0.0009821554534824584
DYNC1I1,-0.00036107108468108606
DYNC2H1,0.00011823754580220225
DYNLT1,0.0009845954981446692
DYNLT3,3.5840957605337564e-05
DYRK1B,-0.0005657159381069476
DYRK3,-0.0003914142253231834
DYSF,-0.001364459810920149
DZIP1,0.00040100775187035254
DZIP1L,-0.00028258743245601625
E2F1,0.0010826114714798107
E2F2,4.5398360880799515e-05
E2F5,-9.126212221255425e-05
E2F7,-0.0006256652598973789
E2F8,-2.1960755517969055e-05
EAF2,5.3287359591869254e-05
EBF1,-0.0010862186281286323
EBF3,-0.0003753698860434751
EBF4,0.0011516608767081493
EBI3,0.00010680848866106984
EBP,-0.0006349151440224743
ECE1,-0.0024023793776964952
ECEL1,-0.000497321801184003
ECH1,-0.0009475679863949482
ECHDC1,-0.00037250879323003083
ECHDC2,0.0009294318049715145
ECHDC3,-0.00021291559015057526
ECM1,-0.0009435261346240065
ECT2,-0.00014687191496898233
EDA2R,-0.0006768458771119201
EDARADD,0.000542717029298756
EDEM1,3.2334048976068175e-05
EDIL3,0.00021531314580858218
EDN1,-3.347338948411771e-05
EDN2,0.000479810122482327
EDNRA,-0.0003579679680679737
EDNRB,0.00038326006688860215
EEF1A2,0.000442223615359838
EEF1B2,-6.123190177120819e-09
EEPD1,-0.00025577920148045497
EFEMP1,-0.0007172443958433083
EFEMP2,-0.0006897968809321808
EFHD1,-0.0009864069601525083
EFHD2,3.769190078983797e-05
EFNA1,0.0002107785298467446
EFNA4,1.6393683077708943e-09
EFNA5,-0.0011422393262821018
EFNB1,0.0004516219451135006
EFNB2,-0.00047176913228219597
EFNB3,-0.0011693993546296744
EFS,0.00043275388713748253
EGFL7,-0.0004504664368453204
EGFR,0.0005042688410404894
EGLN3,0.00020415340671464666
EGR1,-0.00021403318743518085
EGR2,0.00029278535001686645
EHBP1L1,0.0009863332779321832
EHD1,0.00035824123683103615
EHD2,-0.00010334773155296073
EHD3,0.001768881181885229
EHD4,0.00024643993753936666
EHF,-8.546064065639847e-06
EHHADH,-0.0005452945159981626
EID3,8.96928131766117e-09
EIF3E,-0.0017315136962036126
EIF4EBP1,-0.0004932450194620186
EIF4EBP3,3.2757295764795913e-09
EIF5A2,0.000849332706517103
EIF5AL1,0.001563211191515257
ELANE,0.0010879116855344595
ELAVL2,0.0005127864967677809
ELAVL3,-0.0003138570063540014
ELF1,0.0005579608196718544
ELF3,0.0004355993374436373
ELF4,0.0013639385799224524
ELFN1,-0.0007289866094188913
ELFN2,2.1916060077842303e-09
ELK3,-0.0003525538364382852
ELL2,0.001013388853625674
ELMO1,-0.0002595903181920045
ELMO3,0.0008406626040706744
ELN,-0.0009528274137222681
ELOVL2,-0.0007004780975440328
ELOVL4,-0.0014623078497534303
ELOVL5,0.0012521506452631836
ELOVL6,-0.000700727209042018
ELOVL7,-0.0005347277026302999
EMB,0.0013407650226802126
EMID1,0.0006794393035087776
EMILIN1,-0.0016808562637665725
EMILIN2,-0.00011277657623820492
EML1,0.00025606092285024307
EML2,0.00032663603076410475
EML4,0.0007436580265598458
EML5,-0.0001643705790489447
EML6,0.00011470446380579258
EMP1,-0.0015906360577832013
EMP2,0.0012153444615778941
EMP3,-0.0013945742268769434
ENAH,0.00043843277883925946
ENC1,0.001021004092822797
ENDOD1,0.0002066365437098927
ENDOG,-8.640966132700267e-05
ENG,-0.00041411638092447856
ENGASE,0.0009733425612339364
ENHO,-0.000526764637544086
ENO2,0.0004296436732301734
ENO3,-0.001185768885673344
ENOSF1,-0.0012850345927608586
ENOX1,0.0009858668673426996
ENPP1,-0.0003868519084146982
ENPP2,-0.0012976186927554645
ENPP4,0.00087079864179751
ENPP5,-0.0007033500274815641
ENTPD2,0.000690805470741962
ENTPD6,-0.00010766418385277365
ENTPD7,-1.0165489561231311e-09
EPAS1,-3.016878544526147e-05
EPB41,0.00013804723180055323
EPB41L1,0.00021713718888627387
EPB41L2,-0.0016500967769845776
EPB41L3,-0.001034736492545818
EPB41L4A,0.0002837823414078011
EPB41L4B,0.00015164367408071477
EPB41L5,0.001137571756994138
EPCAM,0.00041318137672197164
EPDR1,0.00010007426064695402
EPGN,-0.0015145571947859926
EPHA1,-0.0007444033544894424
EPHA2,0.0008194294504147992
EPHA3,-0.00014001707675637132
EPHA4,0.0005821157134436872
EPHA7,-0.0012839156312129951
EPHB1,-0.0001325879149546294
EPHB2,-0.00014675208763459402
EPHB3,4.437190170847316e-09
EPHB4,0.001075241321811915
EPHB6,0.0007971733904414968
EPHX1,3.312637590346945e-06
EPHX2,0.0016949103528846043
EPHX4,-2.563001903876927e-05
EPN2,0.0009808033345154454
EPN3,-5.119073604653579e-05
EPOR,-0.0006285137922236173
EPPK1,0.00024170612242091494
EPS8,-0.0006955689552852196
EPS8L1,-0.0014605999040671058
EPS8L2,-0.0005253340276343277
EPS8L3,0.0009517899667006446
EPSTI1,-0.0005482173140001212
ERAP1,0.0004425266279424189
ERAP2,-0.0015569245405123722
ERBB2,-0.0006796198789958963
ERBB3,-4.824398955127762e-05
EREG,0.0007539645435387099
ERGIC1,0.0011956691541471498
ERMP1,-8.586114734565609e-05
ERN1,0.0009411583125680245
ERN2,0.00011654885321632502
ERP27,-0.00047247187166499227
ERRFI1,0.00046610331320240395
ESAM,-0.0007004105060585131
ESM1,0.000158279594120736
ESPL1,0.0005011788550449703
ESPN,-0.00033059189223683116
ESRP1,-0.0008715550172101461
ESRP2,0.0003776232379999467
ESYT2,-0.0009295842860330694
ETFB,0.0005371834769112294
ETHE1,0.001465826133718262
ETNK2,0.0005099790126076309
ETS1,0.00018450211732634614
ETS2,0.0019848419769247228
ETV1,0.00037440999696214394
ETV4,3.95524118146362e-05
ETV5,0.0002178345125242176
ETV6,-0.0003021100918383368
EVC,-0.0004169412259896754
EVI2A,4.7636514947546615e-05
EVL,1.3701485636286037e-05
EVPL,0.0006300266347406547
EXD2,-0.001438509837146329
EXO1,5.9926808870902626e-05
EXOC6B,0.0012008771690881215
EXPH5,0.0003323556906711378
EXT1,-0.00011589534417988379
EXT2,6.50561802501004e-05
EXTL1,-0.0003365226298218671
EXTL2,-0.0008573817295290942
EXTL3,-0.0006768467594542305
EYA1,-0.0012723111838864876
EYA2,0.0002877360239378346
EYA4,0.0009765771417652447
EZH2,0.0005911849106527978
EZR,0.0013334018057138408
F12,-0.0003080183019563698
F2R,-0.0005082497633412952
F2RL1,6.786556976057234e-06
F2RL2,-0.00026233235843453606
F3,-0.00024209566367849877
F5,0.0010038732907506898
F8A1,8.58881965548619e-09
FA2H,6.755248201495423e-05
FAAH,0.0005031003435984616
FAAH2,0.0011713644185562533
FABP3,1.348782951038352e-05
FABP4,-0.0006019841384086178
FABP5,-1.055392440107994e-09
FABP6,0.0016152566498424115
FABP7,0.0005520880748056678
FADS1,0.0010845750614865146
FADS2,0.0004515184676364692
FADS3,-0.0005600105799535848
FAH,-0.0016655418810679334
FAHD2B,2.6636335100471698e-05
FAIM,-0.0005294109121771751
FAM101A,-0.0001570058640975036
FAM101B,0.0007877444068887796
FAM102A,-0.0003072659512077802
FAM102B,0.0005036475790691775
FAM105A,-0.00023667912527580715
FAM107B,0.0005042076815796603
FAM109A,0.0002647366829221509
FAM109B,-0.0010924579430133807
FAM110A,-0.0006615753698985261
FAM110C,0.00022627146276932297
FAM111A,0.0003091174446187006
FAM111B,0.00015067598758000678
FAM114A1,0.0006752103811978882
FAM117A,-6.803005974587162e-05
FAM117B,-0.00030155806854148537
FAM126A,0.0006354591849655478
FAM127A,0.0001822590375167854
FAM127B,0.0014257091284917145
FAM127C,-0.0003797863437509097
FAM129A,0.0013391300856074873
FAM129B,-0.0007340521555104784
FAM129C,0.000432050738699008
