gene,delta
BRI3,-0.00045724824626784677
BRI3BP,0.00015491545569135123
BRSK1,0.0024162150696180468
BRSK2,-0.004215098890046218
BSCL2,-0.0004524989891203507
BSPRY,-0.0004069965590084573
BST1,0.0009353244907678304
BST2,0.003127891537147681
BTBD11,0.00011035108940246618
BTBD19,0.0004245941915016621
BTBD3,0.0020377792874179818
BTBD6,-0.0017655091699820963
BTC,0.00033425053321908815
BTG1,-0.0023281167692725674
BTG2,-9.858824818799461e-05
BTG3,0.0017661483300895897
BTK,-0.0006450188424860365
BTN2A2,-0.00011377522020175612
BTN3A1,-0.0001733684702228816
BTN3A2,-0.002469219651249674
BTN3A3,-0.0004207976047252704
BTNL9,-0.0029453748897269733
BUB1B,-0.00013235414785697786
BVES,0.0033857011003232546
BZRAP1,0.0006531670100000248
BZW2,0.00223449070740403
C10orf10,-0.004290073135682429
C10orf35,-0.0018662868384852344
C10orf54,-0.0015553211346241574
C10orf99,0.00016169730317092124
C11orf21,-0.0006504483054334403
C11orf24,0.003669108650341951
C11orf68,-0.001286081084855159
C11orf74,-0.00035499700594213146
C12orf57,0.0010968458462962405
C12orf75,0.001322561437840472
C14orf132,0.00042104454646607614
C14orf159,-0.002065067432817577
C15orf39,-0.0012505255486838923
C15orf48,5.361438362180837e-05
C15orf52,0.0005446605353109923
C16orf45,-0.00010143967611626892
C16orf54,-0.0004417105862423304
C16orf62,-0.0022207227273125657
C16orf74,0.00011517838741452457
C17orf51,3.347236323344993e-05
C17orf96,0.0013226948812253836
C18orf32,0.0002609480916006962
C19orf33,-0.0011215744899833874
C19orf57,-0.0016647774578310431
C19orf60,-0.0049907328140393475
C19orf66,0.0017798024403191531
C19orf71,0.0004540936434714593
C1GALT1C1,2.469631555006291e-05
C1QL1,-0.0047837915879287846
C1QL4,0.0002248933283690857
C1QTNF1,-0.0012978811960064202
C1QTNF6,-0.000541969610698842
C1R,-0.003790117278278868
C1RL,1.8341167309893214e-05
C1S,0.00021690321200795726
C1orf106,0.001370274015434575
C1orf115,0.0010801578766108239
C1orf116,9.986134683040437e-05
C1orf186,-0.00010475786277908128
C1orf198,0.0017556033911808877
C1orf21,0.0017154233492768511
C1orf210,2.5245733458301167e-05
C1orf216,0.002057663120826392
C1orf228,0.001570405752994955
C1orf54,0.0017980696777150362
C1orf56,-0.0005158766822522393
C20orf194,-0.0018839546232527343
C20orf24,0.00025278946964879534
C20orf96,-0.0027227781632217923
C21orf58,0.00022605789636424845
C21orf91,0.0006802923659510601
C2CD2,-0.00010386728688382973
C2orf48,0.00024739434467356547
C2orf54,-6.855297343608124e-06
C2orf72,0.0016225700070167798
C3,0.002930064266985305
C3orf14,0.0018889405325966946
C3orf18,-0.001078310053351364
C3orf52,-0.00032530499893607123
C3orf58,9.834346277495798e-05
C4BPB,9.589777986769576e-05
C4orf32,6.907325994302826e-05
C4orf46,-0.0004931765354840995
C4orf48,0.0014411725192237101
C5,0.0016976522686347334
C5orf30,-0.00047610160417056735
C5orf38,0.0024609795221719744
C5orf42,-0.0014644998145743188
C5orf46,-6.225777617176187e-05
C6orf1,-0.000288088659500918
C6orf132,-3.1888634995508314e-06
C6orf141,-0.0011481205179422332
C6orf15,0.0004467191219792027
C6orf223,6.540252821159165e-05
C6orf226,0.0012673236958605782
C6orf48,0.0012898844545990579
C7orf50,-0.0002972153056093607
C8orf4,-0.0033298088405212395
C8orf58,0.0002746136554540174
C9orf116,-0.0006978407518338919
C9orf152,4.034074413294952e-06
C9orf3,0.0019263303490160144
C9orf64,-0.0004248900115367271
C9orf72,0.001189589599407903
CA11,0.0016680097573591318
CA12,-0.0004580262624343384
CA14,0.0038400392140184175
CA2,0.0006082046148942338
CA8,0.00033192430109559024
CA9,0.0005758736112984192
CAB39L,0.001091521023140432
CABLES1,0.0002918255368225403
CABYR,0.0038099570138831335
CACHD1,3.695481677422341e-05
CACNA1A,-0.0016802137335914374
CACNA1H,0.0009748267013298118
CACNA2D1,0.0005001251574448529
CACNA2D2,-0.000896472304569032
CACNA2D4,-0.000952041193631778
CACNB3,-0.001165435706214149
CACNG4,-0.0016680691816261944
CACNG6,-0.0005947561345641811
CACNG7,-0.0036900288565909906
CADM1,-0.0014138197463324648
CADM3,-0.004024335787186709
CADM4,0.00041054788527516983
CADPS,6.98072701223601e-05
CADPS2,0.0004953441826943961
CALB1,0.0024428851756203296
CALB2,0.00021683097751948321
CALCA,4.336015501284207e-05
CALCB,-7.838411125220268e-05
CALCOCO1,0.0017008155081691678
CALCRL,-0.0011757778105909583
CALD1,-0.00015681160529595894
CALHM2,-7.921594721427283e-05
CALML3,3.276249279331178e-05
CALML4,0.0011490469488609073
CALU,0.0016067845616269255
CAMK1,-0.00027396868052383117
CAMK1D,0.00010799086769643085
CAMK2D,0.0011285285992568284
CAMK2N1,0.004000009295588525
CAMK2N2,-0.0013127989322541805
CAMK4,-0.00033094502067812503
CAMKK1,-0.003789878298516472
CAMKV,-0.0015281175700387756
CAND2,0.0005892632707260315
CAP2,-0.001030242723314631
CAPG,-0.005563414320341534
CAPN1,0.0005601167640782861
CAPN2,0.002944963963196698
CAPN3,0.0027055820165519384
CAPN5,0.0022680426544448573
CAPN6,-4.285328431254121e-05
CAPN8,0.0006516172393459807
CAPNS2,-7.285966193709692e-05
CAPRIN2,0.0014677041841048705
CAPS,0.0022780249396038565
CARD10,-0.0016478272860950965
CARD11,-0.0013235604141698526
CARD16,0.0005034076499916135
CARD6,3.0816227161889476e-05
CARD8,-0.00035986603520272997
CARD9,-0.0006438042153121964
CARHSP1,-0.0021281950484769024
CASK,0.0010715753697632113
CASKIN2,-0.0014690400823488409
CASP1,0.0014207509325986079
CASP10,0.0012808839252172466
CASP4,0.0014115250321373035
CASP6,-1.3698339415640914e-05
CASP7,-0.0011509540809212931
CASP8,-0.0007736174612443664
CAST,-0.0009278275230510252
CASZ1,-0.0007551264519641415
CAT,0.0006149382686927163
CAV1,-0.0001252779650239011
CAV2,4.8755441231243535e-05
CBFA2T2,0.0013872170111560722
CBFA2T3,-0.0008419477100311962
CBLB,-0.0004233662591025533
CBLC,2.760630807759068e-05
CBLN1,-0.00045594343212514155
CBR1,-0.0045181093412922785
CBR3,0.0007355725666223084
CBS,-0.0016846504930196765
CBX1,0.001175483550463513
CBX2,9.369604490745698e-05
CBX4,-4.468543967128813e-05
CBX5,0.0013686131172244015
CBX6,0.0005948850881560691
CBX7,-0.0009830907230882063
CC2D2A,0.0030671012115836144
CCBE1,0.00021984489386016326
CCDC102A,0.0012899291336091745
CCDC106,0.0037547855903404537
CCDC107,1.5442208124591406e-05
CCDC109B,0.00022909305212953646
CCDC120,-0.0012407602634298548
CCDC136,-0.002238074113111152
CCDC149,0.0005862158774576492
CCDC152,0.00031547052053357283
CCDC28B,0.0013759164814340363
CCDC3,0.0006862689984707682
CCDC34,-0.00107553178550511
CCDC50,-0.0035758754450834346
CCDC64,0.00137192896905855
CCDC64B,-5.9335850761732534e-05
CCDC68,-0.00019672548873778117
CCDC69,-0.00020697117689309763
CCDC74A,-0.0003162265448392598
CCDC74B,-4.282457756120406e-05
CCDC78,-0.0007538243643944315
CCDC8,-0.0013094047033033879
CCDC80,0.00030474179120919265
CCDC85A,-3.9657136293155815e-05
CCDC85B,0.00240545834005558
CCDC85C,-0.0006808583476348301
CCDC88A,0.001416353568571005
CCDC88B,-8.209923412355602e-07
CCDC88C,4.4711086217535945e-05
CCDC92,0.00021227668043577452
CCK,0.0021235802231213408
CCL17,-0.0003072947650794855
CCL2,0.00166284918479076
CCL20,7.998453418381346e-06
CCL22,-1.8619251077836574e-05
CCL26,-0.000272665526901264
CCL28,-0.0005659895848063173
CCL3,0.0008509228124062296
CCL5,0.001792443573175942
CCNA1,0.0019973220015020443
CCNA2,0.0007401229951165267
CCNB1,-0.0021600356942457904
CCNB1IP1,0.0010107428237834115
CCND1,0.00019950483537502228
CCND2,-0.006680041388656258
CCND3,-0.001037856271385293
CCNE1,-0.0012587681691306057
CCNE2,-0.0006895139458201888
CCNF,-0.0003221117194638634
CCNG1,-0.0018989871252616947
CCNG2,-0.0017433081880124518
CCNJL,0.0008480178701657237
CCNO,-0.00039679565059395905
CCNYL1,-0.00032956775425567464
CCPG1,-0.0004976406196108146
CCR1,0.000742494533751567
CCR10,-0.00030604463803962645
CCR4,-4.2767164001672464e-05
CCR7,8.914735055993994e-05
CD109,0.00037782482599575673
CD14,-0.0014281710596016212
CD151,0.0010511431385741288
CD163L1,0.00043490594308470687
CD180,0.0003797927645374094
CD19,0.00012304597619590407
CD200,0.0017658441726015883
CD22,0.0008632293672825309
CD247,-1.6106212284830446e-05
CD27,-0.00031483442661202343
CD274,-0.0005419661069639564
CD276,0.0001534905125788466
CD28,2.2740476244467733e-05
CD2AP,0.00015933160956038694
CD302,-0.0012336716109519613
CD320,-0.0019064286777975975
CD33,0.0006679764305158181
CD34,-0.0007483619684274939
CD36,-0.00302990430704643
CD37,-0.002307724484313864
CD38,0.0011854098055457951
CD3D,0.0009592752784910868
CD3E,0.0012496540609192724
CD3G,0.0001225971771134926
CD40,-0.00038189822589027034
CD44,0.0006401715397336277
CD46,0.001619941568358027
CD47,0.00023211333351425
CD48,3.565794723522919e-05
CD5,-0.00021581847906097795
CD52,-0.0004124779459842298
CD53,-0.0005075073874538233
CD55,-0.0012943674196451566
CD58,0.001135301129023436
CD59,-0.0011832132806429002
CD6,-4.815112828973622e-06
CD63,-0.0003910131210371204
CD68,-5.2168398736729404e-06
CD69,0.0010555060334591498
CD7,0.00027900135427950945
CD70,-0.00029508962517969806
CD72,-0.0003434413941699743
CD74,0.004493477781916208
CD79A,0.00015607834618290573
CD81,-0.0024331917353837135
