gene,delta
FAAH,-0.0005941684175833906
FAAH2,-0.0003617535498983693
FABP3,-0.0002904257520896236
FABP4,-0.00033336418294860337
FABP5,-0.0006284096707026565
FABP6,-0.000264967258831017
FABP7,-6.172334549833791e-05
FADS1,-1.1694066974321515e-05
FADS2,-8.071510626320166e-05
FADS3,-0.0002779838773445398
FAH,-0.00011595112448745115
FAHD2B,-0.0005216837822614173
FAIM,-0.00042706670876924147
FAM101A,-0.0002701606239487453
FAM101B,-0.0003751996473412289
FAM102A,0.0002615801423571096
FAM102B,-0.00044163709763528347
FAM105A,-0.0005779325457904438
FAM107B,-0.0007578449664481512
FAM109A,-0.00012290049999877373
FAM109B,-0.00033826997486180455
FAM110A,-0.00013928405882238093
FAM110C,-0.00024301949731880823
FAM111A,-0.0002809694746754854
FAM111B,-0.0003420473400743973
FAM114A1,-0.0002553164350053705
FAM117A,-0.0004424241406720264
FAM117B,-0.0003382171516178867
FAM126A,-0.00013336354757656488
FAM127A,-0.0006769586016168172
FAM127B,-0.0009393356094237193
FAM127C,-0.00035618834564310475
FAM129A,-0.00016926303953584965
FAM129B,-0.0008860795029151658
FAM129C,-0.0002696510936852081
FAM134B,-0.0005568215345967964
FAM13A,-0.0005853682439201091
FAM155A,-0.00031671136552338663
FAM155B,-0.00033400072620939913
FAM160A1,-0.00023013726178972016
FAM162A,-0.00032998766090092113
FAM167A,-0.00045191933252558547
FAM167B,-0.000809875312819841
FAM169A,-0.0004626738463853475
FAM171A1,-0.0006259349129283664
FAM171A2,-0.0004175861504027989
FAM171B,-0.00023753200757062332
FAM173A,-0.0002056825270066731
FAM174A,-0.00035578314907425135
FAM174B,-0.00046758220875556256
FAM177A1,-0.00026857981137176634
FAM180A,-0.0005558087385344745
FAM184A,-3.1358299968281544e-05
FAM195A,0.00014984069220644325
FAM195B,0.00020918535098610191
FAM196B,-0.0002968046514686129
FAM198B,0.000391991399161129
FAM20C,-0.0003045033932260466
FAM25A,-0.0004975535478541349
FAM3C,-0.00011103609470841658
FAM43A,-0.0002229528613561238
FAM46A,-6.927005956389176e-05
FAM46B,-8.488483306795525e-05
FAM46C,-0.00024370740383564127
FAM49A,8.247765584337707e-05
FAM50A,-0.0007207273482453536
FAM50B,-0.001079821172886547
FAM53B,-0.00027232848183902925
FAM57A,-0.0007778604215559204
FAM60A,-0.00021765014269450877
FAM63A,-0.0004365177299839318
FAM64A,-0.0001521589063732398
FAM65A,0.0008605942822275114
FAM65B,-0.00034238397295785483
FAM65C,-0.00030968824031180064
FAM69A,-0.0006845014592899157
FAM69B,-0.00011785152050755587
FAM72A,-0.0002483585621340101
FAM72B,-0.00037204782094202304
FAM72D,-0.0003666078962306085
FAM78A,-0.00025651392121456285
FAM81A,-0.00020219238021557118
FAM83A,-0.00035229849653120593
FAM83B,-0.00034443087573771125
FAM83D,-9.386196041599737e-06
FAM83E,-0.00025244770250784643
FAM83G,-0.0006905785540453624
FAM83H,-8.296679807176521e-05
FAM84A,-0.00010834694352551688
FAM84B,-0.00020595914697976725
FAM89A,-0.0007655630825633142
FAM92A1,-0.00048762059706147776
FAM9C,-0.0003688363161053476
FANCA,-0.0004414387293617261
FANCI,-0.00039086498465257247
FAP,-0.0003543102361642514
FAR1,-7.071193692059774e-05
FAR2,-0.0005352475759960451
FARP1,-0.00035764286553224833
FAS,-0.00077253132337049
FASN,-0.00015361572978625504
FAT1,-0.001034369830445081
FAT2,-0.00027076174747572845
FAT4,-0.0003369916035827758
FBL,-0.00035124616734100167
FBLIM1,-0.00020662471870233623
FBLN1,0.0005698046019818048
FBLN2,-0.00032779731417162394
FBLN5,7.974176397537724e-05
FBN1,-0.0006158451015776112
FBN2,-0.0006002502639781138
FBP1,-0.00033456286441846395
FBXL15,-0.0004214906397753959
FBXL16,-0.00036279997566823763
FBXL7,-0.00028995168621967493
FBXO16,-0.00029226743298177427
FBXO17,-0.0004329580469450145
FBXO2,0.00019652878477827151
FBXO25,-0.0006839851622149062
FBXO27,-0.00020007563068566436
FBXO32,7.415610749153534e-05
FBXO41,-0.00017824196937168968
FBXO43,-0.0002923763999525819
FBXO44,-0.0002898683018791315
FBXO6,-0.00085709958026986
FCER1G,-0.00045755149637710657
FCGBP,-0.0005940980902690018
FCGR2A,-0.0003225085764679281
FCGR2B,-0.00023517943778159078
FCGRT,0.0008249340408001682
FCHO1,-0.00064765350425805
FCHO2,-0.0006682018829145542
FCHSD1,-0.00044407226688608636
FCHSD2,0.00012018467407717837
FCRLA,-0.0002721894430115501
FDFT1,-0.0001621310468736814
FDXR,-0.00037548549598478975
FECH,-0.000537012916534213
FEN1,-0.00012124846212965834
FERMT1,-0.0006261778285288067
FERMT2,-0.0004351547664870059
FERMT3,0.00022018059573289395
FES,0.0002393573702200169
FEZ1,0.00046573037116862115
FEZ2,-0.0005623982947550732
FGB,-0.0003377773664544059
FGD1,-0.00044278959659221906
FGD3,-0.0005089457364619854
FGD4,-3.2357265292159987e-07
FGD6,-0.00021481955575911038
FGF1,-0.0002637859492169714
FGF11,-0.0001433507081071428
FGF13,-0.00022631288890942458
FGF18,-0.0001607181870912633
FGF19,-0.00024947369185640556
FGF2,-6.628760530758004e-05
FGF5,-0.0002921545302518591
FGFBP1,-0.0002144444192052064
FGFBP2,-0.0002697834138494781
FGFBP3,-0.0001475969577920122
FGFR1,-0.0002461300998955196
FGFR2,-0.00015125563262577413
FGFR3,-0.0007079885940273201
FGFR4,-0.0006535816148943996
FGFRL1,-0.0002688491926916281
FGG,-0.00027986357732781575
FGL1,-0.0002405806267221644
FGL2,-0.00028593251413022713
FGR,-0.00033577636497916785
FHDC1,-0.00012515291316791965
FHL1,0.0005573730506948926
FHL2,-0.0007924520877879149
FHL3,-0.00021073357354328692
FHOD1,-8.199836164354823e-05
FHOD3,-0.00024591487177033633
FIBCD1,-0.0003771459234017671
FIBIN,0.00017298478403460216
FIGN,-0.00027585011074632293
FILIP1L,1.3783372054404497e-05
FJX1,-0.0006384026221568917
FKBP10,-0.0008670892072726033
FKBP11,-0.00017868268935569698
FKBP14,-0.00035930365242789475
FKBP4,0.0004885980849265448
FKBP5,-0.0007800793144435991
FKBP7,-0.0005592168079747994
FKBP9,-0.0004949464313520613
FLG,-0.0002826967494141963
FLI1,-0.000529804259190636
FLII,-0.0008649552517916992
FLNA,-0.0009711321254313732
FLNB,-0.0008658336437535052
FLNC,-0.00012507397709629609
FLOT1,-0.0007770326635119229
FLRT2,-0.0002994408493768863
FLRT3,-0.00012662346821054604
FMN1,-0.00021190800876222382
FMN2,-0.00022739201233817896
FMNL1,-0.0007223450965990197
FMNL2,-0.0004777856161378158
FMNL3,-0.0003522038270759309
FMOD,-0.00011094450870133277
FN1,-0.00017023512008096375
FN3K,-0.0002913660521644268
FNBP1,-0.0005925599095161493
FNBP1L,-0.0001934201540980396
FNDC3B,-2.2713570635435332e-07
FNDC4,-0.0004750320361316951
FNDC5,-0.00017403647976479975
FNIP2,-0.00022385053138229694
FOLR1,9.549561864444223e-05
FOS,-7.638184743957721e-05
FOSB,-0.0001147592185973545
FOSL1,-0.00035762330154312516
FOSL2,-0.00045228545713799084
FOXA1,-0.00043447444197416973
FOXA2,-0.0005344532532746693
FOXA3,-0.0003536475907879866
FOXC1,-0.00018920351627021992
FOXC2,-0.0005707226919892394
FOXE1,-0.0003119828577646533
FOXF1,-0.0004006945454609889
FOXF2,-0.0003407515591601906
FOXG1,-0.0002967952790418893
FOXJ1,-0.00036548573688946484
FOXL1,-0.00041162314716899906
FOXM1,0.0003083709974629756
FOXN3,-0.0001887290881389947
FOXO1,-0.0003117094301544332
FOXO3,-7.329487346380281e-05
FOXO4,-0.0001932594322194836
FOXP1,-0.0004338976815966844
FOXP4,-0.00046883456012455915
FOXQ1,-0.00015330422487166984
FOXRED2,-0.00010869835998236765
FRAS1,-0.00026855222984276117
FRAT2,-0.00031496459215915595
FREM2,-0.0002227344013507604
FRK,-0.0003547752621568534
FRMD3,3.1669102301679075e-05
FRMD4A,-0.0004777334185209481
FRMD4B,-0.00023775790580687906
FRMD5,0.00018517963161421291
FRMD6,-0.00015836497516344417
FRRS1,-0.00017405984867602253
FRY,-5.96320030691877e-05
FRZB,-9.196688155080346e-05
FSCN1,-0.0003913977388820822
FSD1,-0.000664887100324224
FST,6.2247781936281e-05
FSTL1,-0.0003046795230767507
FSTL3,-0.0014349190921660593
FSTL5,-0.0003487489967189672
FTH1,0.0007815343960461962
FTL,-0.00030854069722965893
FUCA1,-0.0003674971030222518
FUCA2,0.00018019586447684532
FURIN,-8.745195318934917e-05
FUT1,-0.00039015891226909516
FUT2,-8.271248259977826e-05
FUT3,-0.00012944014453250552
FUT7,-0.00023291507374148535
FUT8,-0.0007091952486957265
FUZ,-3.0434161662151737e-05
FXYD2,-0.00018830517956378023
FXYD3,-0.000605348015333268
FXYD5,-0.0005290205822076066
FXYD6,-0.0001598278157882438
FYB,-0.0002791400469273342
FYN,0.0006873489367389407
FZD1,-5.795547865716788e-05
FZD2,-0.00042195028382743804
FZD3,-0.00040641143760633547
FZD4,-2.9308755888551863e-05
FZD5,-0.00024170051937780213
FZD6,-3.763599606287915e-05
FZD7,-0.0002208364823630682
FZD8,-0.00035815827970051006
G0S2,-0.0006679072479021941
G6PD,-0.0007262428440903135
GAA,-0.000354817313826028
GAB1,-0.0003265047379738817
GAB2,0.00020990956769897928
GABARAPL1,0.00046156362049121213
GABBR1,-0.0007008595690293495
GABRA3,-0.00025019133564430085
GABRE,3.573368274126243e-05
GABRP,-0.00048905610115349
GAD1,-0.00029172286505679823
GADD45A,-0.0009253902997254926
GADD45B,-0.00026922084525707324
GADD45G,0.0001711566558063038
GAL,-0.00028035854628596923
GAL3ST1,-0.0004101452276868145
GAL3ST4,-0.0006571533304411958
GALC,2.800163210855966e-05
GALE,-0.0003549726715872392
GALM,-0.00030263866652160964
GALNS,0.00040478243853458995
GALNT1,-4.067234111004847e-06
GALNT10,-0.0005723201110996723
GALNT11,-0.0004913754918342839
GALNT12,-0.0004275140690858936
GALNT13,-0.00029321286902639354
GALNT14,-0.0006145007657955281
GALNT2,-0.0005970452448317565
GALNT3,-0.0004718066197964277
GALNT5,-0.0002929187529501498
GALNT6,-0.000492224944944275
GALNT7,-0.0005357072579158517
GAMT,-0.0005196497734956951
GAP43,0.00016023180066251919
GAS1,0.00021438361723621902
GAS2,-0.00014054495432630487
GAS2L1,-0.0001697006492411557
GAS2L3,-0.00019799686173110898
GAS6,3.6354569432905937e-06
GAS7,-0.0005031222082676479
GAS8,-0.0004473626768838612
GATA2,-0.00016636993853111348
GATA3,-0.00036687850328231963
GATA4,-0.0003024498289536104
GATA6,-0.0005513768009884068
GATM,-8.30073829791167e-06
GATS,-0.0006361012014235445
GBA,-6.116832753261248e-05
GBE1,-0.0005651253505606357
GBP1,-0.000706275211409646
GBP2,-0.0005281317330902147
GBP3,0.00021516572899241138
GBP4,-0.0005040136673053197
GBP5,-0.0007975897240700414
GCA,-0.0004040762464147529
GCAT,-0.0003543831180999879
GCH1,-0.00023201377653783717
GCHFR,-0.00047819998778558803
GCLC,-1.835119159912524e-05
GCLM,-0.00018356991284407265
GCNT1,-0.0001415856274951388
GCNT2,-0.0005095915526939498
GCNT3,-0.0003548645669792516
GCSH,-0.0004207242738096806
GDA,-6.564691146890289e-05
GDAP1,-0.0004839040574734499
GDAP1L1,-0.0005190457703973528
GDF11,-0.00028105311055867666
GDF15,-0.0006048681780533305
GDF5,-0.00021482593321478505
GDF6,-0.00048827998176489973
GDNF,-0.000294916809785134
GDPD1,-0.0004119954658936553
GDPD3,-0.0003618045186895569
GDPD5,-0.0003107488071924236
GEM,-0.0005766023803808751
GFER,-0.0005249751803317881
GFI1,-0.00027996016495557274
GFI1B,-0.00030666198574400005
GFOD1,-0.00044067109021531103
GFPT2,-0.0005127898069590964
GFRA1,-0.0006250351322552306
GGA2,-0.00020715396323425783
GGCT,-0.0002870903426973326
GGH,-0.0009055129583831201
GGT1,-0.0007314551117588719
GGT5,-4.632129319004363e-09
GGT6,-0.0003332496572549526
GGT7,-0.00039741793479056153
GHDC,-0.0002661709888250041
GIMAP2,-0.0004328169619263189
GINS1,-0.0005258521505308034
GINS2,-0.0004054658583459436
GINS4,-0.00023053622536386986
GIPC1,-0.0007228573764296864
GIPR,-0.000428704296465271
GJA1,-0.0004482318144698738
GJA5,0.00029609630522811625
GJB1,-0.00018895833067186785
GJB2,0.00042067094227798973
GJB3,-0.0002757744379345006
GJB5,-0.0005027213836419075
GJB6,0.00017556232999421661
GJC1,-0.000493481110989985
GK,1.0391375738216801e-06
GLA,-0.0007400452562970616
GLB1L2,-0.0002483673710100276
GLCCI1,-0.000226742158665999
GLCE,-0.0005349022928434477
GLDC,-0.0005010145973267377
GLG1,-1.9379633629773574e-05
GLI1,-0.00016355851344362904
GLI2,-0.0001779015846842258
GLI3,-0.00029942207654876096
GLIPR1,-0.0009382461133551623
GLIPR2,-0.0002609682566311611
GLIS2,-0.0003794593755896969
GLIS3,-0.00047647546072909774
GLRB,-0.0006125720271984159
GLRX,-0.0008576012666962063
GLS,-2.901514020064999e-05
GLS2,-0.0004521037749072032
GLT8D2,-0.00019123252217984055
GLTSCR2,-0.0006695211828440517
GLUL,-0.0005508874009249043
GLYCTK,-0.0002928303854773384
GM2A,0.00010622196572723785
GMDS,-0.0013702419030297563
GMFG,0.00036566255152598037
GMIP,-0.0005473765479320214
GMPR,-0.0005643839300045472
GNA11,-0.00048684664125356325
GNA12,0.00046009207269265273
GNA15,-0.0009113395468080265
GNAI1,-0.00046001114834012813
GNAI2,-0.0005658584825508628
GNAO1,-0.0004720587887203642
GNAQ,-4.8158651107105266e-05
GNAZ,-0.00027141042242351254
GNB3,-0.0005344138435993129
GNB4,-0.000787283913740916
GNE,-0.0003253626254477171
GNG11,-7.877480415996452e-05
GNG12,-0.0004997054551387492
GNG3,-0.0004214220558697579
GNG4,0.00010756429445632487
GNG7,-0.00010406105609325755
GNGT2,-0.000371259055318679
GNPDA1,-5.850273903285075e-05
GNPNAT1,-1.2256231175511445e-05
GNS,1.2437946125043453e-05
GOLGA7B,-0.0002653348370399433
GOLGA8A,-0.00017584772093298673
GOLGA8B,-0.0004381500418768336
GOLIM4,-0.0004554703766403989
GOLM1,-0.000543131916935613
GOLT1A,-0.0005170711664604366
GPA33,-0.00028390123123886446
GPAT2,-0.00028075701949936693
GPC1,0.0004480910196824617
GPC2,-0.00040025402767263074
GPC3,-0.0003486673813603569
GPC4,-0.00044788409576387855
GPC6,-7.089685619326991e-05
GPCPD1,-0.00041421244450090544
GPD1L,-0.00022992151122397386
GPD2,-0.00041721476626457865
GPHN,-0.0006728955972143402
GPM6A,1.0336466760879626e-05
GPM6B,-1.7087162527573696e-05
GPNMB,-0.0002532337752408076
GPR1,-0.00017151879077517695
GPR132,-0.0005316833342173533
GPR137B,-0.00024014781184414358
GPR137C,-0.0002157229534810734
GPR143,-0.00034694349490810295
GPR153,-0.0003393749336344509
GPR155,-0.0003133755107726788
GPR157,-0.0005104353391230387
GPR160,-0.00015271858144663697
GPR161,-0.0006178800765778425
GPR162,-0.0005785355249056934
GPR173,-0.000230363330359723
GPR176,1.631943984392592e-06
GPR183,-0.00042828209333969913
GPR3,-0.0003329353469739005
GPR35,7.883639432468281e-05
GPR37,5.6218113115569235e-05
GPR39,-0.00037318400372737814
GPR63,-0.0003497813552317264
GPR65,-0.0002653128789163184
GPR68,-0.0002797740280276739
GPR87,-0.0003424101120131917
GPRASP2,-0.00019774964243329807
GPRC5A,-0.00031066551267686093
GPRC5B,-0.0004756723004867014
GPRC5C,-0.0008070268476318698
GPRC5D,-0.00021128411969775773
GPRIN1,-0.00036719800771142785
GPRIN3,-0.0002240764576940668
GPSM1,-0.0001436741360849314
GPSM2,-7.592820968257974e-05
GPSM3,-0.0006881973360060023
GPT2,-0.00023166194720372624
GPX1,0.0005158917294467436
GPX2,-0.0010779209519188315
GPX3,7.08434599548946e-05
GPX7,-0.00012586694602564896
GPX8,-0.0002771063453407274
GRAMD1A,-0.0009402394535604763
GRAMD1B,-0.00023622731441280687
GRAMD2,-0.00037370708531514474
GRAMD3,0.0002567592554937048
GRAMD4,-3.949057004956624e-05
GRAP2,-0.00017835360937298872
GRASP,-0.0005921093097969177
GRB10,0.000363489812518325
GRB14,-3.407120096624028e-05
GRB7,-1.9087888011803944e-05
GREB1,-0.0006292952782183114
GREB1L,-0.00035916855939158165
GREM1,-0.00024735586259697073
GREM2,-0.00038770498467635695
GRHL1,-0.0003985562989134439
GRHL2,-0.0005186858482984502
GRHL3,-0.0003534010934657106
GRIK2,-0.0004115020788011958
GRIK5,-0.0003578962921248485
GRIN2D,-0.000839341763968604
GRINA,0.0007493576292048887
GRIP1,-0.00019755711849764324
GRK5,-0.00030529652687080744
GRN,-0.00025666373808372334
GRTP1,-0.00027942792671831196
GSDMB,-0.00034191064884706024
GSDMD,-0.0005735996277630717
GSN,-0.0005429419786899536
GSPT2,-0.000744216446634749
GSR,-0.0003689738124480757
GSTA1,-0.0002342915202618867
GSTA4,-0.0007029854534313096
GSTK1,-0.00030693876811901943
GSTM2,-0.00037502375204973015
GSTM3,-0.0006478538623460872
GSTM4,-0.0003809724065565734
GSTO1,-0.000753828243224508
GSTO2,-0.0005435152137787391
GSTP1,-0.0014642421216637669
GTF2IRD1,-0.0005372444485553796
GTF3A,-0.0001783769289930015
GTF3C6,-0.00019242902233884696
GTSE1,-0.00041565732691639656
GTSF1,-0.0002859179962403646
GUCY1A3,5.2715674780268174e-05
GUCY1B3,-7.649554141642145e-05
GUCY2C,-0.000204990557448409
GULP1,-0.000185986261975718
GUSB,-0.0003248468292054163
GXYLT2,-0.00011541090918548713
GYG1,-0.0003565349355569014
GYG2,-0.00011804262048664693
GYLTL1B,-0.0003960661248704478
GZMA,-0.0003070020866509371
GZMB,-0.0003054792460228384
H1F0,2.4442891509407483e-05
H1FX,-0.0004828236082404791
H2AFJ,-0.00013946986604740363
H2AFX,-0.0004306958463656252
H2AFY2,-0.0006592115569987733
H3F3A,-0.00044873610608386905
H6PD,-5.270651102784463e-05
HAAO,-0.00029384471321447503
HABP4,0.0001675614928818292
HADH,0.00021564854018482627
HAGHL,-0.0002165958526845202
HAND1,-0.000311894933055612
HAP1,-0.00025851838698642826
HAPLN1,-0.00044414448279989083
HAPLN3,-0.0005532451484447365
HAS2,-0.00023222165001982042
HAS3,-0.0002426291108899581
HAUS1,-0.000665384334300051
HBA1,9.348129196837252e-05
HBA2,0.0011713067196045812
HBB,0.0012339517774762887
HBE1,-0.0003354920445724774
HBEGF,-0.0002536057647833656
HBG1,-0.00031129109369509855
HBG2,-0.0003497132999999708
HBQ1,-0.0004166153648096915
HCFC1R1,0.0009305409533603981
HCG11,-0.0002592173524320618
HCK,-0.0005608777079485483
HCLS1,-0.00021467468996219652
HCN2,-0.0003272650924524556
HCN3,-0.00022986560995238992
HCST,-0.00021148349974334235
HDAC11,8.765089547893568e-05
HDAC5,-0.0003391760284319201
HDAC7,-0.0007155799055902357
HDAC9,-6.703824482168219e-05
HDDC3,0.00019106311975683465
HDHD3,-0.0009155290577714803
HEATR5A,0.0002878850665362642
HEBP1,0.00021277327252169909
HEBP2,-0.0007300479013384042
HECA,-0.00014981423991830556
HEG1,-0.0004587456021232228
HELLS,-0.0005375010004957104
HERC5,-2.8829384868450658e-05
HERC6,-0.0001872943949674799
HERPUD1,-0.0004121171039687954
HES1,-0.0004577717890644484
HES2,-0.0005446832259905221
HES4,-0.00017091696474758056
HES6,-0.0003381239929355906
HEXA,-0.0008286964393860174
HEXB,-0.00025219786751942697
HEXDC,-0.00041041040058095724
HEXIM1,-0.0002184107514054956
HEY1,0.0001199593406688293
HEYL,-4.8118616568448846e-05
HFE,-0.000556498406816125
HGD,-0.00017792204729821792
HGF,-0.0003483196566498592
HGSNAT,-0.00017376793457118955
HHAT,-0.000499176056242695
HHEX,-0.00014039285499350962
HHIP,-0.000634175000985282
HHIPL2,-0.0003629178782788012
HHLA3,-0.00034232345095855377
HIBADH,-0.0007210059337056651
HIC2,-0.0003168856223264016
HIF1A,-0.0003208962894682421
HIP1,-0.0004662380527336585
HIP1R,-0.0005490549897063102
HIPK2,-0.00018710799726967542
HIST1H1C,0.0003898994925385646
HIST1H2AC,5.12248958041972e-05
HIST1H2AE,-0.00018774727894585452
HIST1H2AG,-0.00015134842804320758
HIST1H2BC,-0.00010469816738861715
HIST1H2BD,-2.419563994493501e-05
HIST1H2BG,-0.00045313085532516784
HIST1H2BH,-0.0002478171971439236
HIST1H2BJ,-0.00011561057320180756
HIST1H2BK,-0.0003565319497422226
HIST1H3G,-0.00032238974916032337
HIST1H3H,7.784984942221795e-06
HIST1H4H,-0.0001895716365624689
HIST1H4J,-0.0003404584301324176
HIST2H2AA3,-0.0001027289621468308
HIST2H2BE,0.00013684323278478905
HIST2H4A,0.00048362846199517806
HIST3H2A,-0.00019087970781100916
HIVEP2,-0.00030874830299262856
HK1,-0.0003805949063274694
HK2,-0.0001781750044599073
HKDC1,-0.00027072829679972155
HLTF,-0.00013522823492981284
HLX,-0.00034757936178270166
HMCN1,-0.00027025676417288813
HMG20B,-0.00021427763365111652
HMGA1,-0.0007546005938217082
HMGA2,-0.0003367778305370106
HMGB2,-0.00042283438612841784
HMGB3,-0.0006585273743445474
HMGCR,-4.918366563713694e-05
HMGCS1,0.0003383917449291951
HMGN2,0.00011919511743413436
HMGN3,0.00011632573929032386
HMGN5,-0.0004257927550263274
HMHA1,-0.00012565143509316035
HMMR,-0.0002694133311965108
HMOX1,-0.0001359713080941738
HMSD,-0.0005057938793737171
HNF1B,-0.00033310351525539517
HNF4A,-5.1129932531340794e-05
HNF4G,-0.00033969740402003956
HNMT,0.0002886958463029221
HNRNPA1,-0.0011811332251854545
HOMER2,-0.0004449232144616566
HOMER3,-7.742310224931326e-05
HOOK1,-0.0003322058351089008
HOOK2,-0.0005272232360055695
HOPX,-0.0012829443013163688
HOTAIR,-0.00035352935512300565
HOXA1,-0.0006284989287779208
HOXA10,-0.000574167954264404
HOXA11,-0.00037784141167010454
HOXA13,-0.0003441180848779424
HOXA3,-0.000737083840279068
HOXA4,-0.0009452602599554494
HOXA5,-0.0007024018142006427
HOXA6,-0.00027581805580312313
HOXA7,-0.00039414879156737803
HOXB13,-0.0004013718025090429
HOXB2,-0.00038301802382290084
HOXB3,-0.00041373656036289286
HOXB4,-0.00046804176122619556
HOXB5,-0.00040113452422871343
HOXB6,-0.0005131060426984413
HOXB7,-0.0005585429084148941
HOXB8,-0.0005052800117862633
HOXB9,-0.00042079076685283545
HOXC10,-6.662562797327132e-05
HOXC11,-0.00021353652464503603
HOXC13,-0.00022275695776460824
HOXC6,-0.0002875518146366607
HOXC8,-0.00035489493471541067
HOXC9,-0.00024047228737725246
HOXD10,-0.0004121555629700846
HOXD13,-0.0005295770455852056
HOXD8,-0.0006284267410469613
HOXD9,-0.0004774743460032871
HPCA,-0.0004618301348518483
HPCAL1,-0.00032020555930700745
HPDL,-0.0003611763424858083
HPGD,-0.00013789904694300192
HPS1,-0.0009998202926707334
HPS4,-8.940570367066414e-05
HPSE,-2.5779893867983183e-05
HR,-0.0002257887857348151
HRASLS,-0.00035779548959805063
HRASLS2,4.641445670194866e-05
HRCT1,0.0003328118762037924
HRH1,-0.0003556645537490244
HS3ST1,-3.942746414964393e-05
HS3ST3A1,-0.00040511900555617597
HS3ST3B1,-0.00018248309060328594
HS6ST1,4.870799632547551e-05
HS6ST2,-0.00043600374671617925
HSBP1L1,-0.0005426769199805836
HSD11B1,-0.00037710283494826746
HSD11B2,-0.00016437726140813846
HSD17B11,-3.4751697979201746e-05
HSD17B12,0.0008027825648846132
HSD17B14,-0.00029716257941952984
HSD17B2,-0.0008279799905466789
HSD17B7,-0.0002456714541802518
HSD17B8,-0.0007879557511394353
HSD3B7,-0.0002825706763667779
HSF4,-0.00012560183662577162
HSH2D,-0.00017851603153998252
HSP90AA1,0.00021646421909696234
HSP90B1,-0.00021821541087402307
HSPA12A,-0.0007133682196763247
HSPA13,-0.0004814784412619233
HSPA1B,1.7174149782528403e-05
HSPA2,8.0560027626575e-06
HSPA4L,-0.0005491013451411342
HSPA5,-0.0009745918216861604
HSPB1,-0.0006202649058763277
HSPB6,0.00021003652247369997
HSPB7,0.00010959447960906532
HSPB8,-0.0003390805752516435
HSPG2,-0.00012835112889694744
HSPH1,-0.00015288781460831569
HTATIP2,-0.0005075535737581183
HTR1D,-0.0003076523049755364
HTR7,-0.000369049875740296
HTRA1,-0.00038309518084292393
HTRA3,-0.0006087809945237999
HUNK,-0.0001403526602842542
HVCN1,-0.0002948781085507224
HYAL1,4.411109490426446e-06
HYAL2,-0.000651386656277092
HYI,0.0007345260200802006
HYLS1,-0.0001685695389968267
HYOU1,0.0004506797833321863
IAH1,-0.001187121305371075
ICA1,-0.0005781719557622078
ICAM1,-0.0005010377762080243
ICAM2,-0.0005672868887803828
ICAM3,-0.00015919634740343969
ICAM5,-0.0003822215204759005
ICK,-0.000202979061824482
ICOSLG,-0.00028124073089824675
ID1,0.00023244716376241703
ID2,0.0002075348094020546
ID3,-0.0007462890670699718
ID4,6.033918444381392e-05
IDH1,-0.0005554224482710313
IDH2,-0.00011958056943495166
IDI1,-0.0005086294747417841
IDS,-0.0002819494008464152
IDUA,0.00026567820320391733
IER2,-0.0011230496891460329
IER3,-0.00024773549762321934
IER5,-0.0002898355268930175
IER5L,-0.0002511160569399207
IFFO1,-0.0005001582811135774
IFFO2,-0.0001701182563182968
IFI16,-0.00030234457136354975
IFI27,0.0005297213260528622
IFI27L2,0.00019562839775516538
IFI35,-0.00046261045459322636
IFI44,0.0004225185477530202
IFI44L,-2.902677173940993e-05
IFI6,0.00019100348878359208
IFIH1,-0.00023448260721670167
IFIT1,0.000263756074979582
IFIT2,0.00012959623396299746
IFIT3,-0.0001200547288806586
IFIT5,-0.0009269608120733297
IFITM1,-0.00010567914009151913
IFITM2,-0.0007169605172804849
IFITM3,0.0007624247584278876
IFNAR2,-0.00033106214747966045
IFNGR1,-0.00018012195220579175
IFNGR2,-0.0003099722990953513
IFRD1,-2.0662745587041176e-06
IFT27,-0.00031697150370152416
IFT57,-0.000446472849231605
IFT74,-0.0004896322650982388
IFT81,-0.0004864676549787006
IGF1R,-0.00031584701713749386
IGF2,-1.2287345347833378e-05
IGF2BP1,-0.000313337118990592
IGF2BP2,-0.0005205005348692671
IGF2BP3,-0.0005271672260658
IGF2R,-0.00020403938066673732
IGFBP1,0.0001852740145852072
IGFBP2,-0.00012983974518124275
IGFBP3,-0.0007875056976941186
IGFBP4,-0.0010365936301386103
IGFBP5,0.0008191101670836365
IGFBP6,-0.0007088974632121492
IGFBP7,-0.0006659438871829404
IGFBPL1,-0.00043836277775058385
IGFL1,-0.00033046137308945234
IGFL2,-1.3519852771953778e-05
IGFN1,-0.0005831301642142961
IGLL1,-0.0003158122627716642
IGSF3,-0.0005336572060336553
IGSF8,-0.0009437541684306772
IGSF9,-4.708035368589103e-05
IHH,-0.00018704606653263678
IKBIP,-0.0003986150910592623
IKBKE,-0.00035466236375680804
IKZF1,-0.000262437335628779
IKZF2,-0.0002136901263555535
IKZF3,-0.0003430641483526675
IL10RA,-0.00037405072473614687
IL10RB,-0.0006934927609180686
IL11,-0.0004350452725334353
IL11RA,-9.341125699147135e-05
IL13RA1,-0.00014177901204487364
IL13RA2,-0.00039859530353419936
IL15RA,-0.0004372503778162784
IL16,-4.996586937688896e-05
IL17RB,-0.0003377945910418567
IL17RC,-0.00011981003431860149
IL17RD,-0.0002958046293781158
IL17RE,-0.00043233926962965574
IL18,-3.1301072412642794e-05
IL18R1,-0.00036576386403144867
IL1A,-0.0004866123137388101
IL1B,-0.0004535794687934025
